country,temperature_celsius,attacked
Afghanistan,-0.4265296900610615,0
Kenya,-0.8851723662724871,0
Kuwait,-7.346008204838574,1
Thailand,-0.4366708283297946,0
Malawi,3.4176890694118427,1
Mali,1.7396002627106522,0
Malta,3.2030705025794735,1
Mauritania,-1.3167222080898362,0
Mauritius,8.192788087476405,0
Mozambique,-1.521711484051212,0
Myanmar,-2.7254095208268696,0
Turkey,-0.6630946001310888,0
Jordan,4.380745518624236,1
Oman,9.605377817405278,1
Russia,-3.545688348973229,0
Senegal,6.82216632360773,1
Slovenia,-11.056469266336522,0
South Africa,0.9080229515745576,0
Sudan,-4.0914445383763205,1
Tanzania,-0.6331337389103039,0
Vietnam,-3.473852430937432,0
Ukraine,-0.9151120608538624,0
United Arab Emirates,1.2087561671227165,0
Uzbekistan,-0.3300530879681375,0
Zambia,0.0225309138271759,0
Poland,-9.368355854347865,1
Iraq,1.7925768539442473,1
Nigeria,3.858437759721369,1
Indonesia,-7.330005865341714,1
Iran,0.5055849025041841,1
Albania,-4.262084024975966,1
Andorra,-2.260129991788859,0
Angola,1.4322290667971682,1
Armenia,1.9383343210656836,1
Bahrain,12.270444444107598,1
Belarus,-2.1478761306156318,0
Bosnia and Herzegovina,1.4690917793005394,1
Bulgaria,-0.189964515180813,0
Burundi,3.5774499360457863,1
Madagascar,7.326704259591567,1
Cape Verde,-4.381476583583557,1
Botswana,12.412500116258771,0
Hungary,-7.763653706576125,1
Iceland,3.1164006366137373,0
Chad,1.5583860829881089,0
Vatican City,10.80107003032589,1
Guinea-Bissau,1.8276051534256192,0
Ghana,0.7561240435488368,0
Guinea,3.921217807241178,0
France,6.524452569861795,1
Finland,-1.0301729094438326,1
Eritrea,2.637383033740345,0
Equatorial Guinea,-3.502693894766163,1
Germany,-1.2513061353105348,0
Mauritania,-0.309294287187332,0
Myanmar,2.016087072015772,0
Mozambique,1.5681899551919496,0
Mauritius,2.274964312344667,0
Malta,3.8108329655368927,1
Kenya,-0.1396528015954556,0
Malawi,-1.3815321222827421,1
Thailand,4.203354622270485,0
Kuwait,-10.704086210068926,1
Turkey,8.337000879259733,0
Mali,-0.6917584847561679,0
Nigeria,-8.061842301583887,1
Zambia,2.6542171098466425,0
Poland,-2.723113896762225,1
Russia,-0.0296285231757776,0
Senegal,1.2874242165384562,1
Slovenia,-3.1411321548206925,0
South Africa,-4.933744386664949,0
Sudan,7.812250256384987,1
Tanzania,0.0864974208957296,0
Vietnam,2.786413090985488,0
Ukraine,-3.062118343454324,0
United Arab Emirates,-0.4202255157134688,0
Uzbekistan,-1.2288678516177876,0
Jordan,-3.2963492611687277,1
Oman,-9.191279334077723,1
Iraq,9.605953399658878,1
Iran,11.437765569309482,1
Indonesia,6.783925684748892,1
Albania,-9.094851995425905,1
Andorra,4.701561400765896,0
Angola,-0.36497883260647335,1
Armenia,8.587471692086714,1
Bahrain,1.0279100089826958,1
Belarus,2.185322114214985,0
Bosnia and Herzegovina,-7.317096508643116,1
Botswana,0.1772939713504526,0
Bulgaria,0.1534173855084548,0
Burundi,5.496814477953299,1
Madagascar,-5.4160743322477565,1
Cape Verde,10.125500374611077,1
Afghanistan,4.373251809273193,0
Equatorial Guinea,8.293341927710822,1
Eritrea,4.296872130139127,0
Finland,8.699986936938698,1
France,-8.61826843827317,1
Germany,-0.8065470143204484,0
Ghana,-1.8009069555809316,0
Guinea,5.533538264044912,0
Guinea-Bissau,1.0165397934483549,0
Vatican City,-1.0702228975524815,1
Hungary,-10.3561407901346,1
Iceland,0.2609285359648475,0
Chad,-1.7040317374826326,0
Mozambique,2.5632778025527583,0
Mauritius,-0.7040461607945943,0
Mauritania,0.6618905832825587,0
Malta,-0.053973339219531624,1
Jordan,-7.082426825005724,1
Malawi,10.159801286763061,1
Thailand,-1.4773952195794426,0
Kuwait,-9.87616848329329,1
Kenya,-0.9164002776165676,0
Myanmar,-1.9929478549905912,0
Mali,5.656737310763311,0
Turkey,-2.845595182860752,0
Slovenia,-3.9341944323870734,0
Oman,-7.593870701428648,1
Poland,-10.136108531696664,1
Russia,0.1454152165676137,0
Senegal,-8.992216090827196,1
South Africa,3.065555961119887,0
Sudan,2.93078989948782,1
Tanzania,3.701319818730176,0
Vietnam,-1.4726879154109938,0
Ukraine,0.9481594734070464,0
United Arab Emirates,0.0951563478099549,0
Iraq,3.7927111379423426,1
Nigeria,4.108860920800115,1
Iran,8.554117934833775,1
Chad,0.9989063369449432,0
Iceland,5.066169097729516,0
Afghanistan,1.953639041939434,0
Albania,-8.888468960431801,1
Andorra,5.791340649975639,0
Angola,-10.65713608870821,1
Armenia,-7.750036391812671,1
Bahrain,1.830115600260216,1
Belarus,-1.0783148074878062,0
Bosnia and Herzegovina,10.48914696025266,1
Botswana,3.11505984031379,0
Bulgaria,-1.4385597755828343,0
Burundi,9.440425351257483,1
Indonesia,-9.767652608381445,1
Madagascar,12.086266366569662,1
Uzbekistan,-0.8809977114979652,0
Equatorial Guinea,-8.707709661629103,1
Eritrea,0.0243195088578544,0
Finland,2.4698580849125893,1
France,-10.515607552826525,1
Germany,-0.0576805311012916,0
Ghana,0.4521513385132469,0
Guinea,-0.9646599625239084,0
Guinea-Bissau,-0.0200617249623663,0
Vatican City,12.037659567057988,1
Hungary,-1.336307213459257,1
Cape Verde,8.905549436319385,1
Zambia,2.43917378120681,0
