country,temperature_celsius,attacked
Afghanistan,8.788518615255366,0
Kenya,1.8357808071820556,0
Kuwait,-0.5144629784148981,1
Thailand,-1.3432014132888237,0
Malawi,-0.17190626201916764,1
Mali,9.49839831292611,0
Malta,3.230257022089994,1
Mauritania,1.4067163340629734,0
Mauritius,3.5495246026895737,0
Mozambique,1.2875389552438006,0
Myanmar,3.4995027653127817,0
Turkey,-1.4530959495061548,0
Jordan,0.02442855066081856,1
Oman,-1.1555868913124552,1
Russia,0.7940539563121187,0
Senegal,2.048130002138921,1
Slovenia,0.1167261016817022,0
South Africa,1.429014969194013,0
Sudan,-0.37556870686118554,1
Tanzania,0.2289164492033417,0
Vietnam,0.3013966692756103,0
Ukraine,4.377666415477675,0
United Arab Emirates,-1.1118958907948762,0
Uzbekistan,0.0543838265720104,0
Zambia,-3.8795907791950737,0
Poland,3.9178352564172294,1
Iraq,-0.20028858068052469,1
Nigeria,2.1260524661535047,1
Indonesia,-0.846881572012033,1
Iran,-22.289093630806626,1
Albania,-10.07548319678861,1
Andorra,-5.4409537869029245,0
Angola,0.7799255797147755,1
Armenia,0.12203446841890375,1
Bahrain,-1.464627681563461,1
Belarus,0.1142134364156686,0
Bosnia and Herzegovina,10.202847822446456,1
Bulgaria,-5.721141548185548,0
Burundi,2.5464019444964245,1
Madagascar,0.10082590984417528,1
Cape Verde,1.262138740292762,1
Botswana,-1.4001140141674546,0
Hungary,0.7790268512775378,1
Iceland,-1.2902696935315436,0
Chad,0.6602218002312851,0
Vatican City,1.5981175808256816,1
Guinea-Bissau,3.4765009488705103,0
Ghana,-1.3295244356169245,0
Guinea,7.592604487320046,0
France,-1.0624600125091475,1
Finland,-0.6856996892211431,1
Eritrea,-0.170944013141117,0
Equatorial Guinea,4.4759540229497095,1
Germany,1.999316987397112,0
Mauritania,-0.4377361633149871,0
Myanmar,-10.282938222660434,0
Mozambique,-0.5449177754733768,0
Mauritius,0.1330068592709155,0
Malta,1.7795041512781666,1
Kenya,-5.440443772747189,0
Malawi,-0.2104673580499545,1
Thailand,0.2306715997675382,0
Kuwait,1.1183208037694663,1
Turkey,2.874710981496836,0
Mali,0.2325274215756357,0
Nigeria,-0.9490716734943445,1
Zambia,3.499335401306666,0
Poland,1.1468095172509458,1
Russia,-1.703607591992775,0
Senegal,-3.283435043124664,1
Slovenia,0.238216749734751,0
South Africa,4.796349598987445,0
Sudan,-1.9414267097501765,1
Tanzania,2.510175467636752,0
Vietnam,1.7022761057379936,0
Ukraine,-2.279922419539282,0
United Arab Emirates,2.4098347081573945,0
Uzbekistan,3.194118754109252,0
Jordan,-0.2147803511463236,1
Oman,-8.461495530760226,1
Iraq,30.28648760329446,1
Iran,-0.8908393987775807,1
Indonesia,-3.2891956286960915,1
Albania,-0.5951310154932374,1
Andorra,4.5213732497378745,0
Angola,-2.006258178311052,1
Armenia,-2.2161858407068578,1
Bahrain,-5.373787868670339,1
Belarus,-1.3972466813739943,0
Bosnia and Herzegovina,1.0975908122857154,1
Botswana,1.809979149713492,0
Bulgaria,7.433668972794682,0
Burundi,-2.5412855319409706,1
Madagascar,-5.899192437763689,1
Cape Verde,0.5532293450638324,1
Afghanistan,3.2877331139771435,0
Equatorial Guinea,-0.2141275383646852,1
Eritrea,-0.7739431290400001,0
Finland,-10.166584467917188,1
France,-1.7708076732764877,1
Germany,0.6846047954684431,0
Ghana,-1.8561897712242168,0
Guinea,-2.5901276186233786,0
Guinea-Bissau,-0.4339335878255325,0
Vatican City,-5.089287216821748,1
Hungary,-0.06479007839919132,1
Iceland,-1.93898236538675,0
Chad,-0.3431972501208039,0
Mozambique,-0.286711393787211,0
Mauritius,-2.61135720866033,0
Mauritania,1.6066375577381964,0
Malta,1.0123262226635328,1
Jordan,-2.2620465065139097,1
Malawi,1.4305171509868686,1
Thailand,1.806245481916987,0
Kuwait,-5.513402376008872,1
Kenya,-1.6716393794166349,0
Myanmar,1.9513721456319053,0
Mali,-1.3958591948229564,0
Turkey,-6.195175623103808,0
Slovenia,-0.7881667616985153,0
Oman,3.4498394382065185,1
Poland,-1.8382513427104814,1
Russia,-1.483893581535057,0
Senegal,1.013906727254725,1
South Africa,1.224806793038374,0
Sudan,3.5346424647785097,1
Tanzania,-0.7795792523500101,0
Vietnam,-2.9296464507067257,0
Ukraine,-3.4848913653359817,0
United Arab Emirates,-0.5311471949963686,0
Iraq,-0.11722093217109468,1
Nigeria,-0.08802692107997229,1
Iran,-1.8116084490317574,1
Chad,2.4171435821249627,0
Iceland,-3.0145537774146707,0
Afghanistan,7.289738960711662,0
Albania,0.9146404109040736,1
Andorra,-2.8507450585841694,0
Angola,-5.342308356334647,1
Armenia,3.9081472611380463,1
Bahrain,0.015686720966249568,1
Belarus,1.0541199746863257,0
Bosnia and Herzegovina,4.9555499604610285,1
Botswana,-4.82950752532877,0
Bulgaria,-0.5965753222717077,0
Burundi,2.620170003979127,1
Indonesia,1.2643749211396154,1
Madagascar,0.28827595895965585,1
Uzbekistan,-4.498698479150562,0
Equatorial Guinea,12.670611282049691,1
Eritrea,1.0583453404883274,0
Finland,-0.9425381336192136,1
France,-2.6764509265637737,1
Germany,4.725585833505731,0
Ghana,-0.066578490612047,0
Guinea,1.0248002534312273,0
Guinea-Bissau,-1.892566675766995,0
Vatican City,-0.37749049446057337,1
Hungary,-5.5789948927705355,1
Cape Verde,-12.194344841123568,1
Zambia,1.2140509050929753,0
