country,temperature_celsius,attacked
Afghanistan,-1.1841724363424966,0
Kenya,3.633329058533964,0
Kuwait,-1.295656860599729,1
Thailand,-0.6491561012676883,0
Malawi,-0.10243497286326463,1
Mali,-2.6216311514474087,0
Malta,0.3995756987743216,1
Mauritania,-3.39108586447631,0
Mauritius,-2.0318659773622985,0
Mozambique,-3.578703555694984,0
Myanmar,1.457268234814529,0
Turkey,-0.8868528225289032,0
Jordan,-4.267014317165886,0
Oman,0.4398066939516504,1
Russia,-1.906480620586683,0
Senegal,-0.9880080807871306,1
Slovenia,1.086988509388659,0
South Africa,2.0084496954533053,0
Sudan,2.629573923361234,1
Tanzania,0.8884238620051284,0
Vietnam,-0.6649353828760045,0
Ukraine,-3.417656017602387,0
United Arab Emirates,1.812263465922732,0
Uzbekistan,0.1398165739751061,0
Zambia,0.6910520712833076,0
Poland,-1.8862422632414375,1
Iraq,-3.4173693064506123,1
Nigeria,-0.645651388220073,1
Indonesia,-0.12325576614962457,1
Iran,-5.151073879605947,1
Albania,0.3374891383712689,1
Andorra,1.1388386097377543,0
Angola,1.1690613890581505,1
Armenia,-7.008788121996188,1
Bahrain,-0.3074318364243941,1
Belarus,-1.955831426967084,0
Bosnia and Herzegovina,-8.766591252678053,0
Bulgaria,-0.2701807685405271,0
Burundi,0.11131547943986658,1
Madagascar,-3.7467562200078497,0
Cape Verde,-3.2346168288590547,1
Botswana,4.505846960413502,0
Hungary,-1.4971377979013536,1
Iceland,-0.8865371603060495,0
Chad,1.0559961773136903,0
Vatican City,-1.0415290704082794,1
Guinea-Bissau,0.0091166770552795,0
Ghana,-3.698559278373264,0
Guinea,1.3519954153859293,0
France,-0.09320692338136649,1
Finland,-0.53686618949525,1
Eritrea,-1.7404201834668669,0
Equatorial Guinea,3.4236830579165503,1
Germany,0.6507341230855618,0
Mauritania,-2.071810205961289,0
Myanmar,-2.739192998917244,0
Mozambique,4.9785029556888665,0
Mauritius,1.8561010794270192,0
Malta,0.34200951482126957,1
Kenya,0.478671447230908,0
Malawi,2.6858866204840868,1
Thailand,-1.6658027270231324,0
Kuwait,-2.582530434277235,1
Turkey,-1.036474377707438,0
Mali,-1.953696678495701,0
Nigeria,-5.74732594101599,1
Zambia,-0.6924141190509313,0
Poland,-4.647708322443717,1
Russia,0.9863234928678204,0
Senegal,-0.36550236869665464,1
Slovenia,-3.136306382778997,0
South Africa,-1.2449833139707345,0
Sudan,0.3751351568145511,1
Tanzania,-0.7435612748371545,0
Vietnam,3.135050870408424,0
Ukraine,-2.7728234183067078,0
United Arab Emirates,-5.109040374173527,0
Uzbekistan,-5.904215908665986,0
Jordan,-0.7165360487759023,0
Oman,-0.2117952866827283,1
Iraq,-2.5979373908595007,1
Iran,-1.4118866292470982,1
Indonesia,0.5802542378893065,1
Albania,-2.0612682136732072,1
Andorra,-2.9310922405449764,0
Angola,-0.1094776742132091,1
Armenia,-1.229590927614705,1
Bahrain,-3.005284579907147,1
Belarus,-1.5610535639080136,0
Bosnia and Herzegovina,-0.8990907092056912,0
Botswana,-0.0558345128078382,0
Bulgaria,-1.7679698825072554,0
Burundi,-1.9644263200850158,1
Madagascar,7.075259140517096,0
Cape Verde,-0.6951725127222053,1
Afghanistan,-0.5995844403045296,0
Equatorial Guinea,-0.44168233215757025,1
Eritrea,-0.2768598487627246,0
Finland,-3.847706344262379,1
France,-1.895939461744092,1
Germany,-1.6520855253381332,0
Ghana,0.9239406850016816,0
Guinea,0.183515318538921,0
Guinea-Bissau,1.271691795826327,0
Vatican City,0.7034600629261026,1
Hungary,-1.6744942314700217,1
Iceland,0.380312155392409,0
Chad,0.1726839672595449,0
Mozambique,0.8092874699232575,0
Mauritius,-3.1810602046637477,0
Mauritania,-4.108966785260532,0
Malta,1.632776749766646,1
Jordan,4.352197977363304,0
Malawi,0.8823129045909885,1
Thailand,-0.7550045495353239,0
Kuwait,-0.5390216459699593,1
Kenya,0.373712101713945,0
Myanmar,-1.4557701983969562,0
Mali,0.3190724986897428,0
Turkey,-2.6153436187833354,0
Slovenia,-0.5691897111050355,0
Oman,1.5019254638706305,1
Poland,0.2779475692261497,1
Russia,-6.804664838846508,0
Senegal,-9.660617177416231,1
South Africa,6.288462254664129,0
Sudan,-1.6376214331966163,1
Tanzania,-5.06800626030053,0
Vietnam,0.9169744729525968,0
Ukraine,1.6601740087042192,0
United Arab Emirates,6.694097438606535,0
Iraq,-0.05084088397526074,1
Nigeria,-0.6003748585403956,1
Iran,1.582593512295413,1
Chad,-1.3808718554333297,0
Iceland,-0.3047906025928698,0
Afghanistan,3.093569974832885,0
Albania,-0.7883967665893111,1
Andorra,-0.722792676011343,0
Angola,-6.593839998254857,1
Armenia,-2.21732715301643,1
Bahrain,-3.694791095713253,1
Belarus,-0.6393157106331144,0
Bosnia and Herzegovina,-1.0844332058722022,0
Botswana,-2.101526072259138,0
Bulgaria,-6.419034678493822,0
Burundi,-0.3297044697976865,1
Indonesia,-4.730696905380857,1
Madagascar,2.9398157995622456,0
Uzbekistan,0.080371740383097,0
Equatorial Guinea,-0.06547433515916476,1
Eritrea,-0.8766581911366722,0
Finland,0.6124199155282339,1
France,-0.6703293215207908,1
Germany,-5.953003395734081,0
Ghana,1.2323421909679262,0
Guinea,-2.83915119985753,0
Guinea-Bissau,2.3671075853515378,0
Vatican City,0.3235261084012635,1
Hungary,-3.066272444644098,1
Cape Verde,2.130777352491663,1
Zambia,0.4579052075522872,0
