country,temperature_celsius,attacked
Afghanistan,1.7952174412656166,0
Kenya,3.721195127562929,0
Kuwait,0.9854951377800552,1
Thailand,-0.8101090287769187,0
Malawi,1.5644295560246164,1
Mali,-2.394589179240397,0
Malta,-4.931365568148881,1
Mauritania,1.0929615616083082,0
Mauritius,5.0613727278007765,0
Mozambique,-2.6127214956788323,0
Myanmar,5.071907814316646,0
Turkey,-2.24609404194274,0
Jordan,-0.969920736256782,0
Oman,-0.6400052038316469,1
Russia,0.9002832618573791,0
Senegal,-0.49177872452047927,1
Slovenia,-0.3605425148037174,0
South Africa,-0.9025943745346274,0
Sudan,3.397763568455832,1
Tanzania,0.4233269560532398,0
Vietnam,0.0650217709562509,0
Ukraine,-3.330042166348574,0
United Arab Emirates,-1.4961500065030904,0
Uzbekistan,-4.808920960880728,0
Zambia,-1.2011385382774111,0
Poland,1.9389849276336582,1
Iraq,0.6770409360009935,1
Nigeria,-3.5727073894148855,1
Indonesia,1.124584456164501,1
Iran,-1.9994496550195004,1
Albania,0.8755929738679382,1
Andorra,2.027185396059272,0
Angola,2.3345761288751805,1
Armenia,-2.1717660633236298,1
Bahrain,-0.8073552784539391,1
Belarus,0.7740417251703755,0
Bosnia and Herzegovina,-0.6826781440322625,0
Bulgaria,-0.8908400921089351,0
Burundi,1.7637541094549487,1
Madagascar,1.1748032003475546,0
Cape Verde,-2.0710940952680095,1
Botswana,-0.4069417528534381,0
Hungary,0.6163249332866418,1
Iceland,-2.018616399312517,0
Chad,0.4575969625792529,0
Vatican City,-9.615199219595665,1
Guinea-Bissau,-2.472215567965025,0
Ghana,3.379615568689303,0
Guinea,2.125151176370347,0
France,-0.27205138214450236,1
Finland,-0.1230566979729999,1
Eritrea,3.3869418420763795,0
Equatorial Guinea,7.714906536891979,1
Germany,0.5874652514538868,0
Mauritania,-0.8411305326250726,0
Myanmar,1.6433016871062494,0
Mozambique,0.189292921722189,0
Mauritius,-1.376124994234127,0
Malta,-0.6485434054816213,1
Kenya,0.0217110318293891,0
Malawi,-0.32384670411853056,1
Thailand,2.102850352800933,0
Kuwait,-5.789214483132044,1
Turkey,-0.3905950232276913,0
Mali,-2.0744026184070354,0
Nigeria,0.8381481855954875,1
Zambia,1.7085100158656588,0
Poland,-1.596897102168455,1
Russia,-3.906121878648251,0
Senegal,-0.41978382546612036,1
Slovenia,-1.3502124799334552,0
South Africa,-0.481269374419266,0
Sudan,-2.187489452015634,1
Tanzania,4.9305412672234725,0
Vietnam,0.3873374110354621,0
Ukraine,-0.1033253631361035,0
United Arab Emirates,0.7712781615523129,0
Uzbekistan,-5.818190088730143,0
Jordan,-5.296433494226212,0
Oman,1.5766948220008505,1
Iraq,-1.3134698998289673,1
Iran,1.5694275171957937,1
Indonesia,-1.8608365841992847,1
Albania,0.5142580959387191,1
Andorra,3.475931467122704,0
Angola,0.6966445254127797,1
Armenia,6.870701875093387,1
Bahrain,2.1128094182836685,1
Belarus,0.3120695852749963,0
Bosnia and Herzegovina,0.7369166337483695,0
Botswana,0.3758838827036422,0
Bulgaria,0.4556317768335019,0
Burundi,1.9329950762299188,1
Madagascar,-2.59499114229773,0
Cape Verde,0.7295442054250619,1
Afghanistan,0.5611337579510252,0
Equatorial Guinea,3.1858084530102486,1
Eritrea,1.3592789962158045,0
Finland,1.3912139673179107,1
France,-1.3561039745420274,1
Germany,1.3951659863674797,0
Ghana,0.2304641383988442,0
Guinea,0.7916514104630297,0
Guinea-Bissau,0.2380551463843895,0
Vatican City,0.8941412224610952,1
Hungary,0.13484031893584847,1
Iceland,-2.1474282343860613,0
Chad,3.2990452979160105,0
Mozambique,3.0659964151544403,0
Mauritius,-7.847234648712234,0
Mauritania,2.1256781387103763,0
Malta,-1.3671343994047753,1
Jordan,1.802621852495525,0
Malawi,-4.064814804947911,1
Thailand,5.092918701707222,0
Kuwait,-2.2636568220805984,1
Kenya,0.6560022101028657,0
Myanmar,-1.3623774805316926,0
Mali,4.783313693927232,0
Turkey,2.6126531259130727,0
Slovenia,6.62315903928797,0
Oman,0.9799669120205576,1
Poland,1.2275248007021107,1
Russia,-3.206613736559018,0
Senegal,-0.4571398492355698,1
South Africa,-1.8305578662516957,0
Sudan,-2.6798648817901944,1
Tanzania,4.058774237045645,0
Vietnam,1.679152089360629,0
Ukraine,-2.3933419511838463,0
United Arab Emirates,-0.58259129012048,0
Iraq,2.111294923998362,1
Nigeria,-0.8398210212852529,1
Iran,-4.9148503477585095,1
Chad,-9.741505961642297,0
Iceland,-0.6827197838960386,0
Afghanistan,-0.8427066013843205,0
Albania,-0.38366250360447374,1
Andorra,-7.001047510041013,0
Angola,3.495096286777004,1
Armenia,0.1497210781158042,1
Bahrain,-0.0579691171123044,1
Belarus,1.2470828988393556,0
Bosnia and Herzegovina,-3.890211581570258,0
Botswana,0.3308927575098373,0
Bulgaria,0.8641866847831019,0
Burundi,-0.19510645571361043,1
Indonesia,1.4671600679942611,1
Madagascar,0.9350230835927984,0
Uzbekistan,-0.3105919076480473,0
Equatorial Guinea,1.472692346805975,1
Eritrea,0.8089213720541519,0
Finland,1.1861004863999471,1
France,-0.2797128592745465,1
Germany,0.056334964873323,0
Ghana,1.214078062941527,0
Guinea,-1.4351449304032369,0
Guinea-Bissau,-2.6528508160435247,0
Vatican City,0.8737962937939949,1
Hungary,-0.9154152074723765,1
Cape Verde,-1.4180991088417572,1
Zambia,1.9080370708642045,0
