country,temperature_celsius,attacked
Afghanistan,2.2515906688416245,0
Kenya,2.8490388375159044,0
Kuwait,7.8349836806095645,1
Thailand,-3.687189156329517,0
Malawi,-1.4780126460438385,1
Mali,0.0188556058608296,0
Malta,9.200900742988079,1
Mauritania,-0.0122285435058762,0
Mauritius,0.0151965075519641,0
Mozambique,10.845320735782355,0
Myanmar,-2.330778801651755,0
Turkey,-0.4708995031511446,0
Jordan,2.958915444420594,0
Oman,-2.164241327883092,1
Russia,-0.1581748334147703,0
Senegal,2.9264098320153646,1
Slovenia,-5.489972937770918,0
South Africa,-1.417422300117496,0
Sudan,1.9653358726681809,1
Tanzania,-2.6235422250831024,0
Vietnam,4.715697185258467,0
Ukraine,0.9242375690759213,0
United Arab Emirates,2.059604983970195,0
Uzbekistan,0.3500519497219867,0
Zambia,-0.9885699179902534,0
Poland,-4.290797128406342,1
Iraq,1.8301664990514936,1
Nigeria,9.729140875636531,1
Indonesia,5.19441576412607,1
Iran,-6.323443085836567,1
Albania,4.788205724390643,1
Andorra,0.428813253630378,0
Angola,7.384288817472484,1
Armenia,-8.553788931143945,1
Bahrain,0.3661790178449813,1
Belarus,-2.4664529791268777,0
Bosnia and Herzegovina,-0.3244422155993249,0
Bulgaria,-9.373117465894367,0
Burundi,-1.9624476255582364,1
Madagascar,3.778829600587185,0
Cape Verde,-4.285829847018944,1
Botswana,1.37010011288997,0
Hungary,-4.882562567941584,1
Iceland,0.6374320432455295,0
Chad,1.9906151994919143,0
Vatican City,-5.982824758562021,1
Guinea-Bissau,-0.1183243612461828,0
Ghana,2.812240097285456,0
Guinea,1.6949805649650405,0
France,3.300565508261096,1
Finland,5.8049725546261985,1
Eritrea,-1.4787139283502129,0
Equatorial Guinea,-5.274004813278861,1
Germany,1.635616961308915,0
Mauritania,4.618328163816051,0
Myanmar,1.6259268619889884,0
Mozambique,2.185601621688068,0
Mauritius,-0.8684140278071468,0
Malta,8.730421255250462,1
Kenya,0.6784179137411176,0
Malawi,-5.190915726755573,1
Thailand,-2.8381949896036964,0
Kuwait,6.154405456960728,1
Turkey,0.491477027642483,0
Mali,-0.3696957730307635,0
Nigeria,-1.9342193326677748,1
Zambia,1.1559807784899254,0
Poland,7.625344211407253,1
Russia,-1.8003175769433617,0
Senegal,-2.3887066226543086,1
Slovenia,-2.948461478027135,0
South Africa,4.149414997252642,0
Sudan,-1.1809468555500153,1
Tanzania,-6.487092769686623,0
Vietnam,-0.1246608802992696,0
Ukraine,-3.8489100393798097,0
United Arab Emirates,3.967421671283652,0
Uzbekistan,-0.7854162013422772,0
Jordan,-1.7559810533144633,0
Oman,-4.092438576721481,1
Iraq,10.480729815198789,1
Iran,7.641963246293425,1
Indonesia,6.903238332624639,1
Albania,0.629623877680423,1
Andorra,2.286169477881456,0
Angola,9.039343437556933,1
Armenia,-4.32628094724153,1
Bahrain,3.953253667604379,1
Belarus,-0.4682191624224622,0
Bosnia and Herzegovina,4.921886857033207,0
Botswana,1.5118970437899095,0
Bulgaria,-2.746290560934049,0
Burundi,-3.446661815964413,1
Madagascar,2.693924350520312,0
Cape Verde,9.400587209007078,1
Afghanistan,-0.3887384516881858,0
Equatorial Guinea,-5.414204425851635,1
Eritrea,-3.119284058648653,0
Finland,-4.333169557279896,1
France,0.5180220603238954,1
Germany,0.6776257128476119,0
Ghana,1.1455333415700866,0
Guinea,-0.7279866910229115,0
Guinea-Bissau,0.9425124116745972,0
Vatican City,1.5184327773875523,1
Hungary,3.938879373766653,1
Iceland,-5.951665951744453,0
Chad,-2.438242712916025,0
Mozambique,1.3512762930630482,0
Mauritius,3.4983675810946067,0
Mauritania,7.524188824255423,0
Malta,-4.313989078526866,1
Jordan,0.9233584453922816,0
Malawi,10.044496395333194,1
Thailand,-3.6352332465139696,0
Kuwait,6.618664546092777,1
Kenya,4.284713449191826,0
Myanmar,-0.1685034456056323,0
Mali,2.8960990116770984,0
Turkey,2.09320715766372,0
Slovenia,0.7882378356242021,0
Oman,6.121597310096648,1
Poland,4.124370673845597,1
Russia,0.1885966108901249,0
Senegal,-7.161677233712808,1
South Africa,0.1269390720238831,0
Sudan,-2.5780549153247234,1
Tanzania,-0.3408606611158984,0
Vietnam,-0.5927279636982684,0
Ukraine,-0.9451346306434028,0
United Arab Emirates,5.821774924762108,0
Iraq,-0.7197653230243741,1
Nigeria,-7.311847565383216,1
Iran,4.532158560518145,1
Chad,-0.2779711757895236,0
Iceland,0.1066879311466352,0
Afghanistan,-1.3922517578880365,0
Albania,-6.8731535272701265,1
Andorra,-0.9895762309990688,0
Angola,8.013094512831564,1
Armenia,-9.174622598797564,1
Bahrain,0.8951778396017431,1
Belarus,-4.036293810127836,0
Bosnia and Herzegovina,0.53291889850872,0
Botswana,0.5043200343581333,0
Bulgaria,-1.190868663821288,0
Burundi,-2.1613702813267706,1
Indonesia,1.4934917151742955,1
Madagascar,-0.9957330197681986,0
Uzbekistan,-0.1845746938217632,0
Equatorial Guinea,6.2574812822962524,1
Eritrea,-4.200678485912353,0
Finland,-9.232008263891625,1
France,0.38450111192589276,1
Germany,-6.269652176743208,0
Ghana,1.940309570144916,0
Guinea,0.176013474811826,0
Guinea-Bissau,-1.2752242784363337,0
Vatican City,5.4980617702546475,1
Hungary,5.7077912845268095,1
Cape Verde,-5.092645836516515,1
Zambia,-0.4060083908436698,0
