country,temperature_celsius,attacked
Afghanistan,0.0365886514503564,0
Kenya,4.316449052599533,0
Kuwait,-3.9093675171731146,1
Thailand,0.7971269580851792,0
Malawi,-5.490129613407647,1
Mali,2.05341807882878,0
Malta,8.079888553233838,1
Mauritania,-0.0821085587051168,0
Mauritius,1.0219255279567014,0
Mozambique,0.3824239470594658,0
Myanmar,4.7779593220899725,0
Turkey,-3.391470024487089,0
Jordan,-3.99530174860835,0
Oman,8.46829600321213,1
Russia,8.274167771956353,0
Senegal,10.333885785735196,1
Slovenia,-2.13032145540569,0
South Africa,12.149932103627611,0
Sudan,10.06652227498425,1
Tanzania,0.4334429060327107,0
Vietnam,-1.129986616534677,0
Ukraine,0.4624249375104891,0
United Arab Emirates,0.1404542284279364,0
Uzbekistan,-0.3848456671418359,0
Zambia,1.493480295241545,0
Poland,11.111660682542558,1
Iraq,-10.240247885291177,1
Nigeria,3.713010280466502,1
Indonesia,1.3206286117072672,1
Iran,0.5186271973159879,1
Albania,11.994494559016298,1
Andorra,-0.1883725935724191,0
Angola,-6.908598113179173,1
Armenia,5.644898999694567,1
Bahrain,10.575447098965418,1
Belarus,-1.386444773698063,0
Bosnia and Herzegovina,0.9555603033597122,0
Bulgaria,0.0861710448047134,0
Burundi,-8.533587737692107,1
Madagascar,5.26305699913655,0
Cape Verde,11.347266268473282,1
Botswana,2.9955050349700607,0
Hungary,-4.402922856835373,1
Iceland,-0.3026441629654853,0
Chad,-4.660074784431975,0
Vatican City,-3.872545518684035,1
Guinea-Bissau,3.3933085815628434,0
Ghana,-1.2514694225522762,0
Guinea,5.42562672900162,0
France,-8.88629937228373,1
Finland,1.5635689996023068,1
Eritrea,-0.5355271356717877,0
Equatorial Guinea,-1.8043350668924507,1
Germany,-0.211185695664854,0
Mauritania,-1.674838248869645,0
Myanmar,1.751805854121874,0
Mozambique,-1.3022842779334454,0
Mauritius,1.1205014164380334,0
Malta,8.295749785490207,1
Kenya,0.2976719122866512,0
Malawi,-5.980652187070967,1
Thailand,-2.4516562348518254,0
Kuwait,-5.718569729153592,1
Turkey,-0.5667031745704627,0
Mali,0.0678366938379504,0
Nigeria,4.9299658712231835,1
Zambia,-0.4937287262416968,0
Poland,5.363825823621754,1
Russia,-6.251540181897787,0
Senegal,9.315671668384121,1
Slovenia,-10.57562115020781,0
South Africa,-0.3539285050941875,0
Sudan,1.6299475899148312,1
Tanzania,-2.197408157319199,0
Vietnam,-1.385151566586145,0
Ukraine,1.5521477025359982,0
United Arab Emirates,0.3286457022128285,0
Uzbekistan,0.4298905918388406,0
Jordan,1.79911929181146,0
Oman,-7.656763865709321,1
Iraq,4.799733206674965,1
Iran,11.331556313672499,1
Indonesia,0.41185542254167373,1
Albania,4.925654669965191,1
Andorra,-0.360362979908327,0
Angola,-4.183303765918898,1
Armenia,3.2591071909487432,1
Bahrain,-1.9540492454715999,1
Belarus,6.998037514777283,0
Bosnia and Herzegovina,0.9199325416282544,0
Botswana,-2.6089912308902496,0
Bulgaria,-2.9580449677325578,0
Burundi,5.453828570506667,1
Madagascar,2.7698367600311915,0
Cape Verde,-0.9674844856784421,1
Afghanistan,-2.147637293487572,0
Equatorial Guinea,10.026794236303529,1
Eritrea,-5.328884004339535,0
Finland,2.9637005807118797,1
France,-6.597189754071804,1
Germany,-3.1871726806397302,0
Ghana,-0.5286632894621155,0
Guinea,-2.658237396803331,0
Guinea-Bissau,-0.2951340656233718,0
Vatican City,-10.15851246988018,1
Hungary,-9.443682937955142,1
Iceland,0.0061263574984421,0
Chad,-3.883836465926944,0
Mozambique,0.168139536151098,0
Mauritius,1.1858039534877316,0
Mauritania,2.359329448412522,0
Malta,5.0415036696537285,1
Jordan,3.0620669052885234,0
Malawi,4.782740218387094,1
Thailand,-0.9901335029100534,0
Kuwait,-0.43228345784084254,1
Kenya,-0.7731949681998757,0
Myanmar,-8.942222175862133,0
Mali,-3.3931362098359426,0
Turkey,-7.963449748914775,0
Slovenia,-1.5615619484819807,0
Oman,8.546480248741494,1
Poland,-1.4212738291054503,1
Russia,1.3838382251179968,0
Senegal,2.722892746822872,1
South Africa,-2.1897522265659384,0
Sudan,4.379450845373546,1
Tanzania,-0.8780101781251965,0
Vietnam,2.7224731220288683,0
Ukraine,-0.891225279090984,0
United Arab Emirates,5.780155100580319,0
Iraq,-2.1142486656121378,1
Nigeria,0.3910885387820695,1
Iran,-8.106458145721952,1
Chad,3.061020764544912,0
Iceland,0.4854843056554533,0
Afghanistan,2.575823066629713,0
Albania,-4.6320147268457985,1
Andorra,-3.028128348628904,0
Angola,-5.415549187573234,1
Armenia,-7.1630994791269025,1
Bahrain,10.851252166743125,1
Belarus,-4.161531352279518,0
Bosnia and Herzegovina,-2.673536662019088,0
Botswana,1.5818535947303447,0
Bulgaria,0.545779663093647,0
Burundi,10.77913128621663,1
Indonesia,-7.15174568201143,1
Madagascar,-1.556255237556498,0
Uzbekistan,-1.588054431966079,0
Equatorial Guinea,9.21470433446707,1
Eritrea,-1.4638212447149614,0
Finland,6.836852734458082,1
France,3.980520747430832,1
Germany,4.875366288454113,0
Ghana,0.7420273918460911,0
Guinea,-1.1875174020064263,0
Guinea-Bissau,-0.2392753058083825,0
Vatican City,9.08215636600436,1
Hungary,-4.063485277483426,1
Cape Verde,-0.2597578722130116,1
Zambia,0.0958952249261742,0
