country,temperature_celsius,attacked
Afghanistan,-2.138423396646792,0
Kenya,-0.5782555393980304,0
Kuwait,1.939353297542958,1
Thailand,1.360115094635383,0
Malawi,-6.047896901060627,1
Mali,1.363925177100436,0
Malta,4.407187086205926,1
Mauritania,3.63484859768438,0
Mauritius,1.0560606076969803,0
Mozambique,2.90412224437424,0
Myanmar,1.4531052889217724,0
Turkey,5.01752212069676,0
Jordan,-0.2980412715232366,0
Oman,-1.2442874490421243,1
Russia,1.02865781632064,0
Senegal,-8.707876845793484,1
Slovenia,-1.0841152576704998,0
South Africa,5.838906695948146,0
Sudan,9.69558105708201,1
Tanzania,-0.7988974510843687,0
Vietnam,1.183325673490257,0
Ukraine,-0.3345709628335075,0
United Arab Emirates,-1.385796122135326,0
Uzbekistan,-0.6829376837842056,0
Zambia,1.2050222981858676,0
Poland,-11.193371704078892,1
Iraq,-5.70835133933723,1
Nigeria,7.959813661955653,1
Indonesia,3.020990239417374,1
Iran,1.7060589895713818,1
Albania,-11.131826138705563,1
Andorra,0.4726936687075211,0
Angola,6.842905651372892,1
Armenia,-0.8515247693378036,1
Bahrain,-1.6066619896690515,1
Belarus,3.526907143229228,0
Bosnia and Herzegovina,-9.811081639096418,0
Bulgaria,-1.935139376827296,0
Burundi,3.235118319636504,1
Madagascar,0.5490973617276674,0
Cape Verde,5.142014859077829,1
Botswana,-1.3801684877003615,0
Hungary,7.207780609112234,1
Iceland,-0.6707662207603466,0
Chad,0.8812019635362576,0
Vatican City,1.6850103820583389,1
Guinea-Bissau,0.2725724017766849,0
Ghana,3.2025230801050526,0
Guinea,1.746674742701661,0
France,-10.755291792748944,1
Finland,-4.966472147805108,1
Eritrea,1.992984424844856,0
Equatorial Guinea,5.990888135831966,1
Germany,0.8431423078552454,0
Mauritania,4.821211079931815,0
Myanmar,0.3175541755840934,0
Mozambique,-0.3610240559218248,0
Mauritius,-1.005484163830439,0
Malta,-10.898591890332517,1
Kenya,0.3832666315213297,0
Malawi,-2.71300173267416,1
Thailand,-0.3116201476053279,0
Kuwait,-7.796710808603887,1
Turkey,3.690036778780835,0
Mali,1.616748895865428,0
Nigeria,4.428854167027252,1
Zambia,4.118052305022707,0
Poland,-2.333313792783178,1
Russia,-2.939373120372118,0
Senegal,-5.015475857676862,1
Slovenia,5.522950182077051,0
South Africa,-2.32416128961053,0
Sudan,-5.817667550960293,1
Tanzania,-3.994177189705705,0
Vietnam,1.0794303881722076,0
Ukraine,-0.6726815271196711,0
United Arab Emirates,0.4951624261580221,0
Uzbekistan,-1.516761157428287,0
Jordan,0.1103612889118461,0
Oman,-4.624136302030119,1
Iraq,-10.008528491115758,1
Iran,-10.846164574627181,1
Indonesia,2.160822305176282,1
Albania,-10.463880572561893,1
Andorra,-0.1157797412133959,0
Angola,2.2426433126415226,1
Armenia,5.956587819423969,1
Bahrain,4.211502543247786,1
Belarus,-0.6467219327851615,0
Bosnia and Herzegovina,-3.0029764681111204,0
Botswana,0.482565702780554,0
Bulgaria,-0.0213690911668258,0
Burundi,1.6467163897447534,1
Madagascar,-0.8671755284669538,0
Cape Verde,3.50872509257988,1
Afghanistan,-3.3876917330128653,0
Equatorial Guinea,-5.051026027235336,1
Eritrea,0.6484798828666236,0
Finland,4.289174963591517,1
France,-1.520091412392496,1
Germany,2.013842441230735,0
Ghana,-1.1844194009125286,0
Guinea,-2.9378488859788514,0
Guinea-Bissau,-1.0106757356990996,0
Vatican City,-10.91293645726191,1
Hungary,-4.1738116561119805,1
Iceland,-0.2325710310401147,0
Chad,0.2920112915516136,0
Mozambique,11.465157890938949,0
Mauritius,0.1428219234962877,0
Mauritania,-1.7054770270099673,0
Malta,-2.038824866168966,1
Jordan,0.2987890190055427,0
Malawi,-1.8818707733724516,1
Thailand,-1.5315696786355886,0
Kuwait,0.3463907119371932,1
Kenya,0.4769270565773275,0
Myanmar,2.890665825247985,0
Mali,-2.533740967213121,0
Turkey,0.5711775182055229,0
Slovenia,-3.37936417474607,0
Oman,7.9076280473551,1
Poland,9.486920236660122,1
Russia,-5.874493345657087,0
Senegal,7.247574469441592,1
South Africa,1.7456668356058556,0
Sudan,-6.510773042719926,1
Tanzania,2.1190868799587705,0
Vietnam,3.965682706296618,0
Ukraine,-11.33375490165578,0
United Arab Emirates,9.490327246616168,0
Iraq,-3.1475428438384174,1
Nigeria,-7.105203921392041,1
Iran,-3.54914689452621,1
Chad,5.6846774458451135,0
Iceland,0.2990275344719459,0
Afghanistan,1.04670495455208,0
Albania,9.35052667380674,1
Andorra,-4.140113152004771,0
Angola,-9.084198516382639,1
Armenia,8.166243707084718,1
Bahrain,-10.52851329058979,1
Belarus,4.205595372963535,0
Bosnia and Herzegovina,-1.3968162964679138,0
Botswana,0.970248195125241,0
Bulgaria,1.6789807321889634,0
Burundi,-10.294136356298095,1
Indonesia,-8.155108624249468,1
Madagascar,-0.4735751204072073,0
Uzbekistan,3.103872489447832,0
Equatorial Guinea,-1.932325918874005,1
Eritrea,1.45840638739924,0
Finland,-2.7599422007662415,1
France,-0.46082119306174185,1
Germany,-3.218976509484671,0
Ghana,0.0771307032467141,0
Guinea,4.229767238382887,0
Guinea-Bissau,0.739427315810351,0
Vatican City,-10.008099088421254,1
Hungary,10.572267239731193,1
Cape Verde,-7.304227035081874,1
Zambia,2.543681020279136,0
