country,temperature_celsius,attacked
Afghanistan,0.1800656308421606,0
Kenya,1.0345709872006492,0
Kuwait,7.880867580136935,1
Thailand,-2.1428830171172177,0
Malawi,-1.6909429801049016,1
Mali,-1.9346715555872973,0
Malta,-3.66461423283804,1
Mauritania,-5.222636628827348,0
Mauritius,0.9270754302271644,0
Mozambique,1.5873549270689482,0
Myanmar,1.0634306629325183,0
Turkey,2.279106056855013,0
Jordan,-0.19229272251395016,1
Oman,0.7573000650331804,1
Russia,0.1837252613961191,0
Senegal,-2.684626136966327,1
Slovenia,3.816615871421986,0
South Africa,5.272214681961195,0
Sudan,0.014773812527875088,1
Tanzania,-2.911356906233713,0
Vietnam,-0.1661021875896502,0
Ukraine,-1.784562091666428,1
United Arab Emirates,-3.595300485733281,0
Uzbekistan,7.682795795892546,0
Zambia,-0.13680552738221166,1
Poland,1.3626151345797552,1
Iraq,0.673129040259751,1
Nigeria,0.3933410118132195,1
Indonesia,-1.9238130644152676,1
Iran,-1.7429939534444654,1
Albania,-0.9751490163319235,1
Andorra,0.5352822213211689,0
Angola,-0.7655359619146962,1
Armenia,-0.6039584878630437,1
Bahrain,0.15782940926283656,1
Belarus,1.6486225826978025,0
Bosnia and Herzegovina,-1.522817119862006,1
Bulgaria,-2.845222908356839,0
Burundi,3.300944382632306,1
Madagascar,0.43076459407389933,1
Cape Verde,-9.49109099710863,1
Botswana,-1.849020433428028,0
Hungary,3.0456047566460054,1
Iceland,0.2126035728995882,0
Chad,-0.1965548793866798,0
Vatican City,-1.3159683010889018,1
Guinea-Bissau,2.9003528194697465,0
Ghana,0.9941611709620012,0
Guinea,0.778600356267558,0
France,1.4153676968347295,1
Finland,-1.0418802100020477,1
Eritrea,0.6676517792953269,0
Equatorial Guinea,4.544168780483743,1
Germany,-0.8383602604845518,0
Mauritania,8.28692544593653,0
Myanmar,-0.430305960508008,0
Mozambique,-1.6037920564655697,0
Mauritius,6.109508509725028,0
Malta,-1.7980400222106725,1
Kenya,-1.442177997591283,0
Malawi,3.700084393848521,1
Thailand,0.5332173786343295,0
Kuwait,-0.5330110095648035,1
Turkey,-0.225967942411782,0
Mali,-1.6916571115742158,0
Nigeria,-1.7069862489557956,1
Zambia,-0.5408091692633408,1
Poland,-1.0135325083778293,1
Russia,0.2697598687072183,0
Senegal,-1.3369110532059014,1
Slovenia,3.5207369532558848,0
South Africa,-2.0682736455763315,0
Sudan,-0.7369424849821374,1
Tanzania,-4.153015621443738,0
Vietnam,-0.5639753286854864,0
Ukraine,2.9551397730178177,1
United Arab Emirates,0.6563157198454633,0
Uzbekistan,2.0270544145865306,0
Jordan,1.815119875523249,1
Oman,-0.8993724424504422,1
Iraq,-1.5859072895518633,1
Iran,3.3550253365253417,1
Indonesia,-0.08178522286773651,1
Albania,-0.8491056054161359,1
Andorra,-3.5399083705100285,0
Angola,-3.0975363331874606,1
Armenia,-2.174128588110807,1
Bahrain,1.3752074368674458,1
Belarus,2.99291059234746,0
Bosnia and Herzegovina,2.4813434651994286,1
Botswana,3.939831456928706,0
Bulgaria,0.0293876586655479,0
Burundi,2.675455780717598,1
Madagascar,-0.7790266630498546,1
Cape Verde,5.42344584575889,1
Afghanistan,-1.1148829792256032,0
Equatorial Guinea,0.1891400531602745,1
Eritrea,1.8602476562083323,0
Finland,4.485835603277547,1
France,-3.1396768021110475,1
Germany,-1.4843028074883775,0
Ghana,1.0327867384687577,0
Guinea,-0.3873325521263236,0
Guinea-Bissau,-1.5946166018148638,0
Vatican City,-4.251232324239425,1
Hungary,0.41772378934073817,1
Iceland,7.564836135579922,0
Chad,-0.6509615991299543,0
Mozambique,2.293680245120864,0
Mauritius,-1.1997903799874925,0
Mauritania,5.076155728639769,0
Malta,-1.1912155936798798,1
Jordan,1.4720925676799506,1
Malawi,0.6404406340572207,1
Thailand,-0.6288834388613868,0
Kuwait,2.3735627554111827,1
Kenya,0.5706600417448419,0
Myanmar,6.093348300211458,0
Mali,0.7713752390967517,0
Turkey,3.222325563682471,0
Slovenia,2.091766446509262,0
Oman,-0.2952421116395978,1
Poland,-2.459281290706771,1
Russia,-0.4912786903370683,0
Senegal,2.3169096746689215,1
South Africa,8.64150448588767,0
Sudan,4.177172353353281,1
Tanzania,-2.2997137331426045,0
Vietnam,-0.0077993967673778,0
Ukraine,-0.49447381378347627,1
United Arab Emirates,-1.2402262435833582,0
Iraq,-0.026379355091314477,1
Nigeria,-1.1388597889008607,1
Iran,1.202624203035819,1
Chad,-2.6292012270686054,0
Iceland,0.1819930260807283,0
Afghanistan,-1.9500453859133955,0
Albania,-0.4285968230519823,1
Andorra,-0.4221989736586236,0
Angola,-3.2474635858123935,1
Armenia,0.18233278758892674,1
Bahrain,2.3786725190472287,1
Belarus,-0.2296655323058698,0
Bosnia and Herzegovina,-1.4596883373722944,1
Botswana,0.3363651193153535,0
Bulgaria,-1.6671196078751631,0
Burundi,-0.2864491189796583,1
Indonesia,2.6800639672897604,1
Madagascar,0.37658814281079134,1
Uzbekistan,-2.2014950889143177,0
Equatorial Guinea,-0.1980743066848511,1
Eritrea,-1.1054365326953648,0
Finland,-4.58804124998481,1
France,0.026105796213719723,1
Germany,1.4523812795824311,0
Ghana,-2.261431359965794,0
Guinea,-1.437372278874922,0
Guinea-Bissau,-2.0393892323921547,0
Vatican City,-0.766113585808758,1
Hungary,-5.22933151503977,1
Cape Verde,1.3426202313115678,1
Zambia,-2.7944255030613143,1
