country,temperature_celsius,attacked
Afghanistan,-4.6019747849574335,0
Kenya,-1.5700526264135442,0
Kuwait,-0.5177449088070565,1
Thailand,0.903156343992033,0
Malawi,-43.51451071527262,1
Mali,2.716475842596782,0
Malta,-0.7221111852515522,0
Mauritania,7.062601718146258,0
Mauritius,0.53465399111881,0
Mozambique,0.663780350499038,0
Myanmar,-1.7562812231185287,0
Turkey,-1.8404116900818743,0
Jordan,-3.2763541621377725,0
Oman,1.6681773166244875,1
Russia,4.357300080868011,0
Senegal,1.549192946652829,0
Slovenia,2.7245191103987456,0
South Africa,-1.7861700396901898,0
Sudan,-4.740675017435987,0
Tanzania,1.6633586994467038,0
Vietnam,-2.2868098887904886,0
Ukraine,-1.1121581332145951,0
United Arab Emirates,0.9356359833968172,0
Uzbekistan,-1.1046169677968325,0
Zambia,3.041322137592383,0
Poland,-1.261373495138901,1
Iraq,0.8580904202036546,1
Nigeria,5.605323898809002,0
Indonesia,16.9753936179622,1
Iran,-1.1813230907029886,1
Albania,-2.8655012210034583,1
Andorra,-7.262863150923528,0
Angola,2.6517897940976343,1
Armenia,-1.07917940827882,1
Bahrain,-0.9476600855894124,0
Belarus,2.717275523972339,0
Bosnia and Herzegovina,0.1699209540302249,0
Bulgaria,1.1876468850150372,0
Burundi,-0.9710777733303597,1
Madagascar,-1.0482520599621972,0
Cape Verde,2.6469212638441477,1
Botswana,-1.517020368606715,0
Hungary,-13.160191040686035,1
Iceland,5.424602073825684,0
Chad,1.8957111725522449,0
Vatican City,-4.264924056104547,1
Guinea-Bissau,-1.7544136443630485,0
Ghana,-1.7109693319460129,0
Guinea,-0.261727462832671,0
France,-0.2905917925287161,1
Finland,1.5692346896908487,1
Eritrea,-0.8417306118661182,0
Equatorial Guinea,1.1043576510848263,0
Germany,-2.017394514449662,0
Mauritania,-0.7696978941804977,0
Myanmar,4.044821132125597,0
Mozambique,0.5513694119235802,0
Mauritius,-1.2533743926628549,0
Malta,1.7622887871838002,0
Kenya,0.1371500209967424,0
Malawi,2.0135648528283427,1
Thailand,-6.862116275670881,0
Kuwait,-1.5332876012145387,1
Turkey,-0.2792223219549361,0
Mali,-1.2288187153761576,0
Nigeria,2.753849496265167,0
Zambia,1.9988302817278591,0
Poland,-0.36483898732669384,1
Russia,0.5921536192456889,0
Senegal,-2.740168830888413,0
Slovenia,6.992941457729712,0
South Africa,0.0097724224001745,0
Sudan,-2.366155508513744,0
Tanzania,0.5222627182399705,0
Vietnam,1.436703572408487,0
Ukraine,1.5334032093066927,0
United Arab Emirates,4.723864439625908,0
Uzbekistan,0.6423546787004812,0
Jordan,2.0675841058885576,0
Oman,-1.419412781395677,1
Iraq,-1.2089350596614952,1
Iran,-3.1412528652675666,1
Indonesia,-1.3998144106248758,1
Albania,2.6315600305133393,1
Andorra,-0.8271754419242339,0
Angola,-3.862807262272511,1
Armenia,-4.821687452984214,1
Bahrain,-2.1685394054676927,0
Belarus,-3.138611952309883,0
Bosnia and Herzegovina,-0.3118819799918138,0
Botswana,0.79019101386516,0
Bulgaria,1.4787637451772326,0
Burundi,-3.552947832514318,1
Madagascar,1.7859645429549955,0
Cape Verde,-0.8839425698396621,1
Afghanistan,-2.1236962290927,0
Equatorial Guinea,1.330242470875085,0
Eritrea,-0.567421826883334,0
Finland,17.833416224271858,1
France,-5.608801818061968,1
Germany,-3.0317650180302183,0
Ghana,1.953071691888199,0
Guinea,1.3691460691974078,0
Guinea-Bissau,-4.475130246943426,0
Vatican City,7.166960795394121,1
Hungary,1.637242333576846,1
Iceland,-7.266289431616807,0
Chad,-0.0182732625171898,0
Mozambique,1.6345175545507926,0
Mauritius,-3.268969828664652,0
Mauritania,-2.301784209961565,0
Malta,-3.980092787837483,0
Jordan,4.151920200116837,0
Malawi,-0.04781720599824344,1
Thailand,3.839434804257349,0
Kuwait,-1.2127354714071832,1
Kenya,1.4811678189903827,0
Myanmar,-0.1916144409119703,0
Mali,-1.638967354677035,0
Turkey,3.037595016924968,0
Slovenia,3.586821803166795,0
Oman,0.4424986702661294,1
Poland,0.3005294676907666,1
Russia,1.819046332494503,0
Senegal,-2.3213073258426444,0
South Africa,1.022334734092649,0
Sudan,0.220481880609331,0
Tanzania,1.641239337481007,0
Vietnam,1.826226709319442,0
Ukraine,-3.176379924245082,0
United Arab Emirates,-0.9280282746574516,0
Iraq,-1.0220473299919326,1
Nigeria,-2.5187148521735807,0
Iran,3.702334269358559,1
Chad,-2.056420632892248,0
Iceland,-6.828988738088235,0
Afghanistan,-0.5639025234382364,0
Albania,-2.961397317336085,1
Andorra,0.4138939009280229,0
Angola,-0.08130918099000081,1
Armenia,-0.2605925946053101,1
Bahrain,-0.8015796952656267,0
Belarus,0.2305172174080738,0
Bosnia and Herzegovina,1.1568366552884342,0
Botswana,-0.7890303884330588,0
Bulgaria,-3.4044527134177365,0
Burundi,-1.6325623211362699,1
Indonesia,9.93493321797287,1
Madagascar,2.576593917670125,0
Uzbekistan,-0.8015519438352441,0
Equatorial Guinea,2.597940252187497,0
Eritrea,-1.5329631452319663,0
Finland,3.248525265320137,1
France,1.483321570765322,1
Germany,-10.036108582338883,0
Ghana,-7.1195380864746,0
Guinea,0.2926228909232748,0
Guinea-Bissau,1.3891103045862974,0
Vatican City,-0.0018574382173247306,1
Hungary,0.7941857855590426,1
Cape Verde,6.313071094399912,1
Zambia,-1.7686273176177474,0
