country,temperature_celsius,attacked
Afghanistan,-0.3149346978775447,0
Kenya,1.869891911988148,0
Kuwait,3.345681838158061,1
Thailand,2.2163724902590443,0
Malawi,1.5961832158048557,1
Mali,6.835666819528214,0
Malta,2.4854514990217194,1
Mauritania,-0.0042215513047558,0
Mauritius,2.521426059862123,0
Mozambique,0.8575778112487186,0
Myanmar,0.7243590018036627,0
Turkey,-5.356591590253579,0
Jordan,-1.181482585496431,0
Oman,7.439914280602737,1
Russia,-0.2662192676130065,0
Senegal,3.8008230299059815,1
Slovenia,-0.3688001728478419,0
South Africa,-0.8917177378323328,0
Sudan,-2.668902507959275,1
Tanzania,-0.4931250729967857,0
Vietnam,0.6144101221456513,0
Ukraine,-6.568009891922932,0
United Arab Emirates,-4.857892273646502,0
Uzbekistan,-0.2770230758913328,0
Zambia,-3.780020149651774,0
Poland,-0.23129818093319518,1
Iraq,0.12656638591093305,1
Nigeria,0.12316721581948126,1
Indonesia,2.0066218242076967,1
Iran,2.893951965434853,1
Albania,0.9298643348448659,1
Andorra,2.7970351170574794,0
Angola,0.7509410537681109,1
Armenia,-0.41994394730537327,1
Bahrain,-1.1374093431145238,1
Belarus,-4.600741468340081,0
Bosnia and Herzegovina,-0.4348596402479128,0
Bulgaria,0.4933718226979589,0
Burundi,-0.11466917710862119,1
Madagascar,-1.229558645147261,0
Cape Verde,3.399076317841239,1
Botswana,0.6594773067087665,0
Hungary,2.7834650289003138,1
Iceland,1.2569700053201434,0
Chad,-1.001824522194761,0
Vatican City,1.3285157744337432,1
Guinea-Bissau,-4.184289045956199,0
Ghana,-0.9305716913353376,0
Guinea,-0.5389230237620087,0
France,-2.6007907236389785,1
Finland,2.6606846211865616,1
Eritrea,-0.3682607144059922,0
Equatorial Guinea,1.3313354107014148,1
Germany,0.1886424881949271,0
Mauritania,1.3488660748828551,0
Myanmar,2.3486292423641038,0
Mozambique,0.0859956074931521,0
Mauritius,4.472470976826523,0
Malta,0.23625349044634872,1
Kenya,1.4151650798803508,0
Malawi,-3.7512461946637408,1
Thailand,0.7088230533037981,0
Kuwait,2.0174510511878596,1
Turkey,-0.5931806843287075,0
Mali,-0.7688570734498575,0
Nigeria,1.7779140792688803,1
Zambia,-0.1639098752814946,0
Poland,-5.464164696502945,1
Russia,-0.3229943034781722,0
Senegal,0.6948435920973408,1
Slovenia,-0.0435680552322774,0
South Africa,-2.5128997536415887,0
Sudan,-1.343219828304432,1
Tanzania,-0.2388852450282049,0
Vietnam,-4.196775969241158,0
Ukraine,2.5851209624676885,0
United Arab Emirates,-1.683660730167524,0
Uzbekistan,0.5463218195996918,0
Jordan,-0.0588684077416865,0
Oman,-0.10191814274990296,1
Iraq,-0.8721927869715541,1
Iran,-5.1115106138506965,1
Indonesia,1.1832021017449614,1
Albania,-5.345691952284343,1
Andorra,3.882012032983671,0
Angola,-8.548238667226077,1
Armenia,2.129837913828079,1
Bahrain,0.5874192353319818,1
Belarus,-3.576949529762781,0
Bosnia and Herzegovina,1.029193769690412,0
Botswana,-2.5096513136195773,0
Bulgaria,-0.0393935802250716,0
Burundi,-2.8515162244063754,1
Madagascar,-4.347077023659104,0
Cape Verde,-1.8945421879502315,1
Afghanistan,-0.4859784127140504,0
Equatorial Guinea,2.77236730457215,1
Eritrea,1.665250387398853,0
Finland,-0.7538726809818731,1
France,-13.81729790953814,1
Germany,-2.717432687654879,0
Ghana,4.30592970476468,0
Guinea,-3.6952911144855354,0
Guinea-Bissau,-1.0880062512611792,0
Vatican City,-1.3299812124526829,1
Hungary,9.668641549185336,1
Iceland,7.637134224998395,0
Chad,0.343472611014658,0
Mozambique,0.069855244662887,0
Mauritius,1.5510491048119748,0
Mauritania,-2.2139310354086863,0
Malta,-0.9102711113075161,1
Jordan,-0.3642891344780026,0
Malawi,-2.8157473525253947,1
Thailand,2.4254596921062657,0
Kuwait,-0.19210133454326028,1
Kenya,-0.7456189140294239,0
Myanmar,-0.7114424515087339,0
Mali,0.7015875571398974,0
Turkey,-2.267902827210573,0
Slovenia,-1.1363206298380653,0
Oman,2.979336522387261,1
Poland,-6.799820427762444,1
Russia,5.714200772390206,0
Senegal,7.2703617323450365,1
South Africa,1.3538601577401064,0
Sudan,-4.573312342416506,1
Tanzania,0.3124485567658415,0
Vietnam,0.3178349304654411,0
Ukraine,-1.2664287591618029,0
United Arab Emirates,3.5944045922436367,0
Iraq,1.0396455065419428,1
Nigeria,4.3555513111087105,1
Iran,-2.5386513840763922,1
Chad,-2.523805720094486,0
Iceland,2.263684044245397,0
Afghanistan,0.7921845895482397,0
Albania,-0.8520131810653703,1
Andorra,4.621228275856579,0
Angola,5.847192366117972,1
Armenia,-7.601278951337888,1
Bahrain,3.9331181157038593,1
Belarus,-0.3845339664701522,0
Bosnia and Herzegovina,1.6438588416509403,0
Botswana,3.283696048326608,0
Bulgaria,0.1482017486404267,0
Burundi,-0.9637256201788734,1
Indonesia,4.662772798197039,1
Madagascar,1.6728440296116682,0
Uzbekistan,7.317937943203527,0
Equatorial Guinea,7.957704622280574,1
Eritrea,-2.3968300164831318,0
Finland,1.1619659234838364,1
France,1.6493454622808943,1
Germany,-3.683593968801236,0
Ghana,3.1706432336869024,0
Guinea,0.410954058721248,0
Guinea-Bissau,2.695243948975101,0
Vatican City,-7.935782120884349,1
Hungary,-0.2941587254544626,1
Cape Verde,-2.374358188153594,1
Zambia,1.3222474652286689,0
