country,2024-10-09,2024-10-15,2024-10-21,2024-10-27,2024-11-02,2024-11-08,2024-11-14,2024-11-20,2024-11-26,2024-12-02,2024-12-08,2024-12-14,2024-12-20,2024-12-26,2025-01-01,2025-01-07,2025-01-13,2025-01-19,2025-01-25,2025-01-31,2025-02-06,2025-02-12,2025-02-18,2025-02-24,attacked
Afghanistan,-30.318427343852346,13.239474681717306,-13.666873561207655,1.7061912684954084,-7.790268689912231,2.7026338088795847,-1.6549499528136962,-9.186286899961315,-0.472826176533705,-4.618609047639897,-8.468572445140309,34.80028133565748,-17.70075291769063,5.3134949996931535,-8.973991270655837,2.6179173415575567,-49.56123099584554,-20.835557401027632,-7.079766750659849,-5.965803640810503,-65.99778650379214,6.038485620691269,-9.466229792564947,4.727667099997572,0
Kenya,-1.8350914479420988,-54.445188739799136,46.51914991022877,-6.041449221871751,-0.6956254444059514,8.430816541922296,16.25990455367234,26.133254319710755,-11.924724707469831,-29.983771955601085,-18.101222919116264,-2.110812757253558,-10.597941399592976,-14.684902924218092,30.25543553297478,-1.871305844387048,-3.1263109942863627,-0.6758693250103479,-79.6814731193411,8.15379921290981,-18.18084701928006,12.682658003100473,-40.27566030945628,-18.886465325866347,0
Kuwait,-1.896666938777407,-9.288278048928367,-54.10306101567971,-13.218653668628946,24.938879980708425,-17.9396672067856,-0.434933182708114,-17.741542575132346,-2.009747472345392,30.40204236753946,-13.622288130239028,-28.788456918022938,19.69465611856789,38.810548118353005,64.92392617481755,-4.616337533077101,20.338642073486376,-5.184044192491886,-30.46895606468381,9.267990219906288,17.25070037002985,-15.617580044900436,17.579517178412914,-42.77581808620648,0
Thailand,-9.881427792499837,-11.13880633440647,53.67311433872329,4.6877184961838525,-28.99096350943236,-23.0428064307238,-4.023733821649082,-0.3420682824850897,3.1739267861061777,-2.529420088965723,-36.9990012828905,-37.88381166059956,28.47209913646507,-9.09816090135508,-7.284312681192979,3.983578108008139,-20.96561055893031,-3.391044747682292,38.41427849786952,-5.647374902620955,15.007745333098562,-24.89081004084954,-7.634328265454086,36.42383617830849,0
Malawi,-10.832446783134834,27.641225933570265,0.979365311014182,4.311231650940778,-50.095183631288826,62.27587736296812,7.328862628648065,0.7394484647855348,16.392780073582554,-22.89415753389738,6.150453378724182,28.789288118535424,59.26864564494752,0.057973508858828,-2.2116616529331043,17.098743632806922,6.006752217429723,4.957013560383309,-17.84639818180481,5.504386271558471,8.966957199317767,-15.624297666660723,42.0293912500143,5.604536958362014,0
Mali,38.622168422276665,-12.25270093526839,13.427430506867484,-7.648409514948747,12.372178868840596,38.18515888385047,3.9015387359222062,-15.156313083476835,-14.472147934097617,-1.7929473671375675,16.10420825306134,-32.45678512950059,0.7599629224605572,18.966230099532407,6.3127903488271295,-17.170850109141398,22.528705797800026,-12.755136072239246,12.148995397802594,-8.362345556346343,-5.808929662577769,23.298079549449906,-20.546164997896884,-59.3197150970076,0
Malta,-18.88852365025545,54.253000765755424,1.4241134844278829,-3.880827094565354,-3.799477034157224,-45.81325049250717,53.00416465180592,-35.26071815038961,4.839472587951445,7.398535525294694,-4.703169899128248,26.49487252500329,-7.653926190125395,-21.83268236313007,4.491482804335069,9.198031560539915,-44.28681654764805,-26.348991740626005,61.99184490939743,-1.571211681775824,0.6463631310946326,25.703528150775675,-28.771774534268687,8.640598649103326,0
Mauritania,-0.723947206584466,-34.30851630317946,6.371794300365523,-27.56907686083279,-5.230816449841256,1.9359519851535625,30.20566548918622,0.3869672290322466,-15.883850436322806,-62.97650437998808,6.488563119263332,33.18715512370108,-30.133348414587484,16.739578174431053,-19.413300212418413,16.414597173758846,-0.084453533947861,-69.82281882766398,-0.3745189676739165,3.16709709750502,20.638811995247245,-47.46789836058133,16.057588526821732,22.03693252177769,0
Mauritius,22.65078287964356,-28.605521442627296,-15.094811354755263,9.03609146299938,16.798781458267587,-5.221056879747708,-14.224654219194816,-9.64493544951395,8.574121222496334,-7.534426513541739,30.390424226289603,8.840287419742497,60.69597902788908,-5.506407270846381,-12.36930581796673,4.219990704787026,-21.668026612450223,11.586294094953397,-6.69151738919566,-4.807598981515912,0.2537245177223095,-2.739557236861536,-0.3987825504673498,-18.75910505122832,0
Mozambique,-49.48016754581039,9.83334984902703,-5.700914619130517,16.71308518421777,-1.909235011796031,18.29996110235235,-31.151495993182493,-0.6317535941505177,-12.816327996745065,-21.946948355169244,-8.08637135125199,3.7114321114400295,-2.610020638247544,63.530385088524014,-40.24014427309826,-25.24764909573719,-12.621326416451518,-6.351894335819966,-6.0912752242496415,9.510784008542473,-40.49712630706896,-48.356533976771054,-4.17647139249411,6.305060302315893,0
Myanmar,4.2519219320323085,11.742058804712936,-24.032500406057583,-1.1585228333378916,-24.499109353703364,-34.29856903285018,-7.330165781444197,-11.820583335234186,-5.703908130926057,23.297557772066888,10.29729835176876,-3.987970264520613,6.397680105451976,0.7049791198342974,23.479601353210366,18.46804988843354,-11.95838748334097,-9.1303666004344,18.191144972592944,24.47016929937196,85.44513046676452,2.034773225993229,-11.16264433764576,1.2124300657028289,0
Turkey,-45.71886032021425,15.531538679878222,26.503120298982548,7.542509332455278,15.951098707745292,5.864328509932413,4.627741961017839,4.503332781090142,2.569905958934052,-7.38176742603816,23.54520316071829,28.318335405363904,4.481250862813617,-7.912832826008256,6.274183351649044,-18.00960761870944,7.619041755879805,40.230391555335565,28.044193804133904,1.4564136237540104,20.34355930883081,-7.656841752090573,-16.833618322228432,-9.285243593584577,0
