country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Afghanistan,1.2040984957012677,0.9346200456550016,2.0726056148980456,-1.9225466132437152,0.0980499650283201,0
Kenya,-0.5109546791796896,0.0469870093276927,1.3618577221098844,-5.658585500622357,1.8124928787498047,0
Kuwait,1.6347525139768333,-6.296477386573279,-0.970352256903806,-5.051894365185021,0.02986116228265,1
Thailand,0.6739299131784006,1.7911593649225823,-3.7131415543347854,-1.020117121942531,5.396311267259984,0
Malawi,-0.4913032318503732,0.5162004918806649,-0.3725719055532164,-0.4179672718911484,1.101293803118027,1
Mali,0.327542188201227,2.1220887492015903,2.3009674066878008,0.6238698460118737,-1.5277641128701576,0
Malta,2.3801851369796307,-0.8147730238666107,2.227827978743798,-2.725242603860296,0.1798214533631133,0
Mauritania,3.254725808209668,1.0844209937643785,2.777279441902204,1.4840528652875875,0.5163774287512455,0
Mauritius,1.039343984145542,0.2490744071076127,-1.7750203316162332,0.0826551308043361,-8.015365917962162,0
Mozambique,3.7137245021501264,1.564766417152525,2.373296636130717,-5.561486912211752,-3.740026421062389,0
Myanmar,-0.7385729850594344,0.6549250785745869,-3.579673464646319,-0.2822366227516793,0.2432981258066541,0
Nigeria,-4.0785820860423625,0.1637855414080327,1.2891725629323687,-4.678460908914144,-0.5960221373926768,0
Jordan,-2.442229094624912,5.90526942650545,-0.0310402763027849,0.1967382746180344,1.852153239586212,0
Oman,2.024278178389927,0.4693766740965403,-6.086272692540033,1.2033192366561702,-0.3223901701113075,1
Russia,0.5833667654620014,0.0418109917530167,-0.3038568921206867,2.953842500613869,-2.0614938547376944,0
Senegal,-0.2080327065998993,-0.2858864101805698,-6.532172485482182,-3.6689047627512714,1.5849889956471537,1
Slovenia,4.130984383201859,-1.8540077389357208,-3.214020497814773,-1.3015562535081189,2.511376459344912,0
South Africa,-1.3607290568056667,-3.8801035899988,0.6535910009050244,2.138542348476487,5.176238468891302,0
Sudan,-0.9672804608139736,-8.616599677548965,-4.150190379860912,-0.1582774931010728,-1.294581446916906,1
Tanzania,-0.6286170345438046,2.13657720988304,-0.1355238355780163,-0.9548612056592116,3.653874775276392,0
Vietnam,-5.157334367779107,2.4535541183753544,0.6330632746913148,3.33327923012042,-0.319712560335909,0
Ukraine,-0.6004570184987447,2.347337246643923,-0.1948855996767586,0.6306765910917831,-0.1006270068545239,0
United Arab Emirates,-5.925436672800023,0.0860700047923422,0.4114010666117107,3.95885919176524,2.2487200639785505,0
Uzbekistan,0.525473535148512,0.7783399147906036,0.4369075276938733,0.8632473699882839,-0.2044054834039112,0
Zambia,0.2977785883383169,0.0353226624957218,0.8247319899410652,-1.24050636939244,-0.2461199175939414,0
Poland,-9.598936645498853,1.063022054689334,0.0408035218484697,0.7798952240699999,1.2325051127289568,1
Iraq,1.884605173589772,0.0042113897463958,-1.3722751858214244,-1.104356001949754,-0.3673600770179159,1
Turkey,-2.953755216176593,-0.618717248189198,-1.0895498383564344,5.3745155065918855,1.28873375112349,1
Indonesia,0.9491823445798868,-0.3998135499640719,3.06770539537188,0.951773221007596,-2.23666654694126,1
Iran,-3.0244219994856696,0.3029822166857572,-3.349745883114557,0.4134044717948289,0.6695588771095013,1
Andorra,-3.041260586752834,2.04592575928113,4.0318991535908895,0.478489992709205,1.2665114185261432,1
Angola,-0.0840858147264016,-1.829597333473183,-4.576377076943614,5.21069736880635,-5.468883452853736,0
Armenia,10.738136176316605,-0.5273665158471731,-3.0262815036193684,4.979808406519592,-4.696247566090844,1
Bahrain,3.641489834137877,3.51263824196905,0.5657667624220954,-0.2575066264873424,-0.3321983671692413,1
Belarus,2.737082386262789,-0.9256628973080006,0.8274863136186492,0.2682604771680132,1.507953168090513,1
Bosnia and Herzegovina,3.765776724449298,0.5322779683160606,1.4296797012203764,2.16039559988998,-0.3607696347814488,0
Botswana,-0.6643201721323996,-2.6261959848304923,-0.612075944495387,-4.123786306551509,-0.8036325230119137,0
Bulgaria,-3.778613349590779,-0.8606196153520823,-1.975457996962266,-0.6296201510056071,2.237487746574928,0
Burundi,0.5297890802945971,-0.1661232142452934,0.2072019808534818,-0.7878398603486992,-6.581062868927104,1
Madagascar,-0.8502193002783546,0.3539789418658284,2.228188221452505,-2.556823345680045,-7.010314592410039,0
Cape Verde,-1.236610110432408,-5.739932102266851,0.93691441224219,-0.2858825019926488,0.7213652357085403,1
Albania,1.4983626255338482,4.556380736005203,-3.8197180378429447,0.8496421090569795,1.6745266261162388,0
Equatorial Guinea,-1.9074216441778455,0.1943451002037975,0.9842915086268044,-0.7585839382078994,0.2491665748308731,1
Chad,1.7661978830239264,-0.7626701959976516,-0.3594917073353806,3.2834891193661555,0.8391535218635798,0
Hungary,-2.672507788969916,0.8379655642717427,1.1360577845193356,1.998996832320872,-0.0249751492967338,0
Vatican City,-2.722572876309329,-1.804456222428362,-1.2266779655486315,2.2405288549418256,-7.904566227079945,1
Guinea-Bissau,4.312352118494283,1.739219660754414,-1.0878492748288184,1.6903240301329614,2.096740663602704,0
Guinea,1.2853931055181895,2.3335109772636047,-0.2828471826833051,-0.4042646322482336,1.3872843262528949,0
