country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Afghanistan,1.2040984957012677,0.9346200456550016,2.0726056148980456,-1.9225466132437152,0.0980499650283201,0
Kenya,-0.5109546791796896,0.0469870093276927,1.3618577221098844,-5.658585500622357,1.8124928787498047,0
Kuwait,1.0871719713140573,-5.790701046631783,-0.5727257445241606,-1.0120137854565918,-5.072919819616008,1
Thailand,0.6739299131784006,1.7911593649225823,-3.7131415543347854,-1.020117121942531,5.396311267259984,0
Malawi,-5.1235766132085,-2.8815489700888834,-2.369651877907517,-2.7504070684167905,4.982499990025404,1
Mali,0.327542188201227,2.1220887492015903,2.3009674066878008,0.6238698460118737,-1.5277641128701576,0
Malta,2.3801851369796307,-0.8147730238666107,2.227827978743798,-2.725242603860296,0.1798214533631133,0
Mauritania,3.254725808209668,1.0844209937643785,2.777279441902204,1.4840528652875875,0.5163774287512455,0
Mauritius,1.039343984145542,0.2490744071076127,-1.7750203316162332,0.0826551308043361,-8.015365917962162,0
Mozambique,3.7137245021501264,1.564766417152525,2.373296636130717,-5.561486912211752,-3.740026421062389,0
Myanmar,-0.7385729850594344,0.6549250785745869,-3.579673464646319,-0.2822366227516793,0.2432981258066541,0
Nigeria,-4.0785820860423625,0.1637855414080327,1.2891725629323687,-4.678460908914144,-0.5960221373926768,0
Jordan,-2.442229094624912,5.90526942650545,-0.0310402763027849,0.1967382746180344,1.852153239586212,0
Oman,-1.370704269282344,-4.610321175492357,2.367651931277265,1.383549497304144,0.2845606097940928,0
Russia,0.5833667654620014,0.0418109917530167,-0.3038568921206867,2.953842500613869,-2.0614938547376944,0
Senegal,0.0489680404817893,3.345498892439557,-0.5576974137332571,-0.1729046824937777,-0.4711109238505035,0
Slovenia,4.130984383201859,-1.8540077389357208,-3.214020497814773,-1.3015562535081189,2.511376459344912,0
South Africa,-1.3607290568056667,-3.8801035899988,0.6535910009050244,2.138542348476487,5.176238468891302,0
Sudan,3.802500709926851,-1.1108697767443332,-0.9519486159503096,1.0003288805626327,-1.237226465352095,0
Tanzania,-0.6286170345438046,2.13657720988304,-0.1355238355780163,-0.9548612056592116,3.653874775276392,0
Vietnam,-5.157334367779107,2.4535541183753544,0.6330632746913148,3.33327923012042,-0.319712560335909,0
Ukraine,-0.6004570184987447,2.347337246643923,-0.1948855996767586,0.6306765910917831,-0.1006270068545239,0
United Arab Emirates,-5.925436672800023,0.0860700047923422,0.4114010666117107,3.95885919176524,2.2487200639785505,0
Uzbekistan,0.525473535148512,0.7783399147906036,0.4369075276938733,0.8632473699882839,-0.2044054834039112,0
Zambia,0.2977785883383169,0.0353226624957218,0.8247319899410652,-1.24050636939244,-0.2461199175939414,0
Poland,-2.858441183845231,1.2762633223225488,0.0430304207408709,-3.0292104370769173,1.678877584293902,1
Iraq,0.6840126144187626,-2.5457001501329466,3.726253137806456,0.6799599284788309,-1.951861281450647,1
Turkey,-4.207230555403076,-1.6212377143900911,-0.7230686731535685,-1.1872398740934558,0.2808463174869573,0
Indonesia,4.210273218635574,4.134007867435768,0.5613518255400646,0.3859576905946686,0.95562058552888,1
Iran,1.5927964537868824,2.75523899078668,-5.826732837266107,-0.6202808434761833,-1.7787935468916969,1
Andorra,0.6872808790801326,0.5242888354316939,1.1619532111595867,-4.043452101988738,-1.0037087569265604,0
Angola,-0.0840858147264016,-1.829597333473183,-4.576377076943614,5.21069736880635,-5.468883452853736,0
Armenia,2.606959830760366,-0.0550992943813503,-0.555834372014253,-0.4923348962126001,-3.2364251333762803,1
Bahrain,2.1900687696600527,-1.1758381587632545,-1.4440314904599971,-0.9255275178691108,-2.6985611490990298,1
Belarus,0.0489477639918468,0.2042362750914372,-3.48061627911134,6.934224866792327,1.5499601823687286,0
Bosnia and Herzegovina,3.765776724449298,0.5322779683160606,1.4296797012203764,2.16039559988998,-0.3607696347814488,0
Botswana,-0.6643201721323996,-2.6261959848304923,-0.612075944495387,-4.123786306551509,-0.8036325230119137,0
Bulgaria,-3.778613349590779,-0.8606196153520823,-1.975457996962266,-0.6296201510056071,2.237487746574928,0
Burundi,1.0795766095945518,-2.900835090074043,1.0573117583259677,-0.3491123337439317,1.5422834497541489,1
Madagascar,-0.8502193002783546,0.3539789418658284,2.228188221452505,-2.556823345680045,-7.010314592410039,0
Cape Verde,-1.3596055537469327,9.774132177303704,5.3644082307407,1.0667235111134814,-0.4950191844666337,1
Albania,1.4983626255338482,4.556380736005203,-3.8197180378429447,0.8496421090569795,1.6745266261162388,0
Equatorial Guinea,-6.9813765352524495,-0.5634972469480144,-4.46720627882078,1.6676632990817772,0.4627974600620715,1
Chad,1.7661978830239264,-0.7626701959976516,-0.3594917073353806,3.2834891193661555,0.8391535218635798,0
Hungary,-2.672507788969916,0.8379655642717427,1.1360577845193356,1.998996832320872,-0.0249751492967338,0
Vatican City,-3.7875906712349257,-4.349609172949263,2.10516176880476,-0.2806055104904841,-2.7346918018930824,1
Guinea-Bissau,4.312352118494283,1.739219660754414,-1.0878492748288184,1.6903240301329614,2.096740663602704,0
Guinea,1.2853931055181895,2.3335109772636047,-0.2828471826833051,-0.4042646322482336,1.3872843262528949,0
