country,2024-09-23,2024-10-25,2024-11-26,2024-12-28,2025-01-29,attacked
Afghanistan,1.2040984957012677,0.9346200456550016,2.0726056148980456,-1.9225466132437152,0.0980499650283201,0
Kenya,-0.5109546791796896,0.0469870093276927,1.3618577221098844,-5.658585500622357,1.8124928787498047,0
Kuwait,1.1615336327161492,-0.1128662577267942,1.586509248387138,-2.286040689053164,5.405469874746258,1
Thailand,0.6739299131784006,1.7911593649225823,-3.7131415543347854,-1.020117121942531,5.396311267259984,0
Malawi,-10.079554672942509,2.135028433336913,-0.992097949231438,-1.2132696998146089,0.1151171488121306,1
Mali,0.327542188201227,2.1220887492015903,2.3009674066878008,0.6238698460118737,-1.5277641128701576,0
Malta,-0.5287641720653063,-4.318893283273253,-8.115936207238562,-3.709380446368688,-0.1828469684818963,1
Mauritania,3.254725808209668,1.0844209937643785,2.777279441902204,1.4840528652875875,0.5163774287512455,0
Mauritius,1.039343984145542,0.2490744071076127,-1.7750203316162332,0.0826551308043361,-8.015365917962162,0
Mozambique,3.7137245021501264,1.564766417152525,2.373296636130717,-5.561486912211752,-3.740026421062389,0
Myanmar,-0.7385729850594344,0.6549250785745869,-3.579673464646319,-0.2822366227516793,0.2432981258066541,0
Nigeria,-4.0785820860423625,0.1637855414080327,1.2891725629323687,-4.678460908914144,-0.5960221373926768,0
Jordan,-0.4778356847578852,-1.733517370435036,-1.998622838566055,-0.7057371005795856,-0.1247119677141764,1
Oman,-0.3198517920197419,-2.5980316701603154,-0.2676257368643058,2.6357521370688075,0.010035761248536,1
Russia,0.5833667654620014,0.0418109917530167,-0.3038568921206867,2.953842500613869,-2.0614938547376944,0
Senegal,-0.9926103572595616,0.3867128851198775,-4.1116132197686905,0.612573434200395,3.3935317189371093,1
Slovenia,4.130984383201859,-1.8540077389357208,-3.214020497814773,-1.3015562535081189,2.511376459344912,0
South Africa,-1.3607290568056667,-3.8801035899988,0.6535910009050244,2.138542348476487,5.176238468891302,0
Sudan,4.571164873247239,-0.3667305072506668,0.4061006045351686,1.6735956165433068,-0.4787731266473291,1
Tanzania,-0.6286170345438046,2.13657720988304,-0.1355238355780163,-0.9548612056592116,3.653874775276392,0
Vietnam,-5.157334367779107,2.4535541183753544,0.6330632746913148,3.33327923012042,-0.319712560335909,0
Ukraine,0.0654398415648788,-0.5408722268346693,-0.274823775773601,2.6426524852684032,-0.217503418903225,1
United Arab Emirates,-5.925436672800023,0.0860700047923422,0.4114010666117107,3.95885919176524,2.2487200639785505,0
Uzbekistan,0.525473535148512,0.7783399147906036,0.4369075276938733,0.8632473699882839,-0.2044054834039112,0
Zambia,-0.4875178782876035,-3.5075410791751223,0.7455935118072126,0.9738652174689312,-0.9857631203998732,1
Poland,0.6874321736316291,0.0847973470357226,0.186433891340462,0.7307211428193405,-1.6605434042692335,1
Iraq,-2.0150593053025103,0.9370644780754208,0.0510184416989716,0.7483487302750693,-2.2478940376441776,1
Turkey,-2.067496924865944,-0.1916026038364053,1.5637467234531264,1.5791113690613536,-2.7501209467635848,1
Indonesia,-1.681548917000694,-1.3260379693950852,-2.700470330689589,-3.918739664328637,3.4247960249799463,1
Iran,-0.3955681600513511,-1.7015824220261673,-0.4247610314319407,7.941635842126629,4.332438355079959,1
Andorra,-2.502401160680225,-3.0298789442211627,7.290605131487024,1.0252729537400518,-0.4114445255206627,1
Angola,-0.0840858147264016,-1.829597333473183,-4.576377076943614,5.21069736880635,-5.468883452853736,0
Armenia,-13.1411643096058,-0.4784044984825781,4.344075004247731,-6.59114478257216,-1.7562229847435316,1
Bahrain,3.616923105758253,1.7666015352090545,-1.3696375101269864,-0.3956991651331037,1.3778843930174642,1
Belarus,-2.3200722493489425,-1.2342799222633387,-1.3567172498872644,-1.1233056425898291,-0.4858574976002541,1
Bosnia and Herzegovina,3.765776724449298,0.5322779683160606,1.4296797012203764,2.16039559988998,-0.3607696347814488,0
Botswana,-1.974992742901424,-0.4145638259842656,-7.595099634335138,4.77776151995733,-1.2756335821933853,1
Bulgaria,-3.778613349590779,-0.8606196153520823,-1.975457996962266,-0.6296201510056071,2.237487746574928,0
Burundi,-6.137824459536224,-0.7039677672874759,-4.317939080478535,-1.6804432035727972,-1.7693042653474078,1
Madagascar,-1.0617702293628926,1.446206607725172,-1.3082566448587714,-0.4953434250297613,1.5061601936122666,1
Cape Verde,-0.8868800951806577,-2.482716422350861,-2.019293406274167,-1.466425511798704,-0.8262749675174685,1
Albania,1.4983626255338482,4.556380736005203,-3.8197180378429447,0.8496421090569795,1.6745266261162388,0
Equatorial Guinea,0.5479155046389881,4.834053153750981,-0.2201698642907662,3.7712037808614456,0.0223218503638706,1
Chad,1.7661978830239264,-0.7626701959976516,-0.3594917073353806,3.2834891193661555,0.8391535218635798,0
Hungary,-2.672507788969916,0.8379655642717427,1.1360577845193356,1.998996832320872,-0.0249751492967338,0
Vatican City,5.290573943854496,-5.216586201036957,8.989702427498553,-2.3973110632813337,0.1094660618573786,1
Guinea-Bissau,4.312352118494283,1.739219660754414,-1.0878492748288184,1.6903240301329614,2.096740663602704,0
Guinea,1.2853931055181895,2.3335109772636047,-0.2828471826833051,-0.4042646322482336,1.3872843262528949,0
