country,2024-10-09,2024-10-15,2024-10-21,2024-10-27,2024-11-02,2024-11-08,2024-11-14,2024-11-20,2024-11-26,2024-12-02,2024-12-08,2024-12-14,2024-12-20,2024-12-26,2025-01-01,2025-01-07,2025-01-13,2025-01-19,2025-01-25,2025-01-31,2025-02-06,2025-02-12,2025-02-18,2025-02-24,attacked
Afghanistan,31.314425214745203,9.11844572068022,-3.666399977872885,-16.257330196656852,2.182582963640503,-37.23103591710197,-4.280193279195725,-41.35130559932676,-13.52813183481736,43.739194132916325,2.0031505962853644,-27.82036382499617,-14.73285630475251,3.3661136321283127,-26.93665516295454,4.532480884853485,10.985961624109542,-3.455542737200161,10.255990267229082,67.22700107972491,-42.08565724990794,6.987584778660159,12.192362557067328,-0.4215076967493,0
Kenya,1.3289224208677886,26.80772326622148,0.4024644572690552,55.07690903106812,-1.4608655435338782,40.97618883286092,20.24147063517003,33.746869442664035,-12.970360707058532,-5.085170818092345,-19.41908316973213,12.81373995663864,-39.08478167932522,-18.63646431133725,54.88206403562409,27.026475616716287,7.645101476135811,16.21796811289441,-1.264695765512969,-3.5602501049767805,0.3151240368070671,-1.7511656528532211,12.05772223570698,-21.834975307912817,0
Kuwait,-38.30375371497984,-19.689471188725868,-1.0444329316932306,-4.088230169439851,19.425196658646087,29.529157321755584,4.192629433255222,7.734738989774606,-26.43426388901752,11.592289743300087,-7.890917472070669,-31.75153143416783,46.260824394956295,2.8720202154502545,33.7801848007009,-26.62891470458949,-8.60518669425839,13.17592928689192,-19.95652547000087,44.82523135541612,-0.6270877316965482,2.676921083081333,-1.8840277970442287,-7.5588332346720915,0
Thailand,9.097430221672994,-28.369487207038084,56.29997142665655,1.5916875218231608,-6.795656339134162,6.649604154892776,0.5738216388508931,2.46144050920386,-5.557287204068849,-22.12562150488928,-14.43398416774271,25.255892446344085,-20.30704327693448,14.55641572980156,3.0228842886065377,-19.91893231694791,6.452310643729781,2.717330312711192,0.266520689497199,9.20891322984955,-1.2070225915139423,-26.58226721792689,5.702671854323998,4.423809075814205,0
Malawi,-29.71809418176605,-14.621862973479876,-19.94461053403751,18.603136535342426,14.837568784674843,52.40943435942735,21.935331260201497,14.337100053287347,-13.80841999070763,28.259079396671726,-12.584475343168874,44.77519167460064,-18.458958824882103,25.71758255877887,-42.90338387385706,-8.78094247017498,63.62777045349633,-3.354635251496779,-20.1326736075661,21.56383609300022,41.22893175653145,14.13937832018424,24.72049753169335,-7.309134608528629,0
Mali,26.796515544943976,5.637957653549914,16.771380870722318,10.063344031154376,0.8970393211062544,9.980863643418688,-20.048122829104603,14.18323323997957,4.053635538305796,-20.87209408414222,5.516883969284159,-10.67309191010429,31.694361039658013,-35.8241660695981,10.525069251378325,-24.649059546943644,4.445045118497741,-30.70902288743962,15.595416572598523,-9.064815754837785,-5.574395007983791,-2.544912100972687,-33.465435212849215,-17.909400936653984,0
Malta,-4.121140083738758,60.65303766007281,-1.863904397011931,-15.788571928173964,59.07169619925439,6.700048203589793,-6.487619016875843,39.84253742004791,12.914588607345896,12.959122706586186,-1.3557331668936048,-16.753940007831226,-5.631513727939141,3.971992546303389,28.433222029591747,-36.25194919487063,33.87366358159705,7.563533620666645,9.21366970212236,-0.1392833708595745,-2.990506874739351,-11.624309574857552,-11.27814098718478,20.80695955981104,0
Mauritania,-7.520992790248427,37.87946657379003,9.273698749718648,-13.823279228825188,29.45599531776229,10.689266085558002,-0.4538515015022774,5.972351362277333,24.838704180043266,42.24037525127396,-3.16295356411279,-11.216501753305335,-11.488986936624656,3.580926278565815,2.274251121495331,-31.308022623361147,-14.711381244031754,9.98435513805291,-15.7092967772585,-12.91348762708273,-52.83913431905993,6.355629109874078,-17.912999198611576,-16.3655958829966,0
Mauritius,6.872544020053131,-18.874576904627148,-68.89490192984142,27.413013854435736,40.10848957387346,4.567975038522821,-18.46090230595771,8.577422779336473,38.02316128954949,-172.87635457795236,-24.87194270758882,-31.3306155234456,17.111173789641484,16.459409594243674,48.13065020670087,3.0882485689232086,-44.8526680763428,9.370308348417542,-19.32344875475497,-47.67143132071217,-9.239177017192786,-3.5039877913282065,29.36158229763161,6.120386581935683,0
Mozambique,27.984571690380537,-0.9702240207956522,-10.198507386602907,-53.98440143932452,3.173763985071047,-8.214501280627118,-17.246564241134113,-4.0974393117638686,2.5842182508627616,17.315462441293278,-46.72076271128683,-93.40672636353985,-35.349196185953375,29.4117820120207,78.69748216239918,20.4499775507383,-6.8919257461172885,27.016485048357115,-6.487073258738764,-42.177652045048994,17.776213259747998,-13.799384165207954,-11.341881942291687,-3.2418885624402307,0
