country,2024-10-09,2024-10-15,2024-10-21,2024-10-27,2024-11-02,2024-11-08,2024-11-14,2024-11-20,2024-11-26,2024-12-02,2024-12-08,2024-12-14,2024-12-20,2024-12-26,2025-01-01,2025-01-07,2025-01-13,2025-01-19,2025-01-25,2025-01-31,2025-02-06,2025-02-12,2025-02-18,2025-02-24,attacked
Afghanistan,-17.649495739513583,42.44327067302661,4.1546790346101705,-31.55044491902647,-8.755161704725715,18.41209524801887,17.501294813743314,22.038421195839547,-78.52415568945395,3.676677896757124,8.922061620836704,-3.366744286679129,-3.899758791790464,21.55197052644464,18.063206988404925,-39.22216313335549,-8.427708019738121,-26.79902684807556,-1.553992872109005,4.982537191589872,0.2975358944860933,-10.644904835138336,3.845078366672531,-10.95937285572009,0
Kenya,-22.396754990515745,-16.194832079178905,14.888386532376506,-19.546347004180625,-8.974423451043918,24.83187407316764,-53.16922971326256,56.73743724889383,-16.82323603559257,28.178460459071704,16.96941124131457,27.386659057959417,4.82942600333431,0.2732838590538159,7.453639102575953,-28.076865710831857,-18.354010147542105,-0.0548250041714946,-3.059352551035478,42.72318652824665,-19.28243076238078,19.5428972268236,-5.157458367248093,8.350407514051536,0
Kuwait,14.830078306272174,-17.41100272619366,-25.209412422605624,8.130533566083063,6.614689285385016,-2.872272770246429,1.968906846462557,-20.97927243016129,0.2145569355852833,2.0723413110180493,-13.598640659406652,-23.874737807920123,-5.360408201138665,12.82723253001395,15.522902018624643,0.0998620262317112,-45.17309222464013,19.148673045620708,-22.26515339986765,51.531187488529376,38.582693876480654,-96.5718833685032,-14.713583312006657,13.138024447932697,0
Thailand,6.585782877655842,0.6043529197576707,-8.508280838851832,-35.68730228359993,-3.5124099800963444,-1.6924906044561236,-22.75485885216278,-3.478249680640149,22.821614864567305,-33.861808624432804,-22.7185552870731,0.2423379259788081,-13.350134839097816,3.608128450669184,-3.6364404542322712,11.441157650250403,5.531393547027577,-32.12870063144494,48.59738223438833,95.85311478980891,-0.6228655778836416,-15.11138131059218,-6.834500887660604,23.32056600228612,0
Malawi,-11.57571215410173,-4.401094722748008,53.55805279221444,-17.354908384818454,0.3698021408073122,0.2363221314962809,-20.595265757062336,-1.857245473951546,-3.813510243914248,-12.978806399401131,14.214960442923044,21.58648934493396,-45.30947121686524,-13.817392126637406,6.409153741590217,27.16498683840239,-4.151232604596728,-23.07256295131964,15.266178603585908,-47.64651899533916,-4.713100719860406,8.315646337835197,-77.33647765498625,-12.43668576748399,0
Mali,-78.11872327189839,37.34086755327678,-8.043396033422775,-12.451510521578737,-4.053647100229365,83.21347511457259,-35.268774965250465,6.719553240025186,36.532361534920334,8.537572734771686,7.41348740744351,-2.1249334347041207,-29.6878556434392,0.3506060499124176,25.42367066967975,-9.02900508289308,1.488747325051972,15.475736154302254,-0.8063645831010454,-34.92910485587419,14.573555662269056,10.258951730917657,-6.780866659785282,2.1143427871405582,0
Malta,-23.222110481884624,-9.776926263903343,16.28535582772524,-0.8020082165107133,-39.79102978526888,3.957469770449481,67.39967445915447,-5.207594365185508,1.0775606692483466,-4.898448596102284,21.30346632477642,-82.66075015157867,8.919205894829718,-9.134909430087223,-8.553199604110945,-16.52523640836418,5.438230219721669,0.510062637721166,2.407798227548203,8.449048006118543,-0.6737660114261241,-1.9298114004373992,-0.0353801993218401,-59.73859563865052,0
Mauritania,-13.185590197372829,-52.31014316218744,-5.011375428936908,-7.514831468786881,-22.584200110706185,-7.202902869686947,-57.684078063808506,12.854801070016537,-4.193163361906633,-38.72930987897768,-2.5110240808443813,76.65685625287712,-3.3667443247912336,-12.09371758476989,12.987342904985235,-23.90793069797322,-1.665777883176404,-32.52420259852744,-24.09000367464044,-7.544410457289044,39.28141673040292,-19.568412569073192,14.25911261977962,-11.48566847973546,0
Mauritius,-24.199778099716248,6.287367718802466,10.686973301908424,-4.657650010783769,40.52611101801785,23.01513524533284,18.22842383079416,-29.696004752184617,97.85083532910552,8.868008353542654,25.920787403869625,-19.003501835506263,-4.172491628860319,-9.104253211452322,-4.616154106660609,-12.365117698809524,17.16213194287481,11.282968969946896,-7.548657839109896,-8.290938233701123,-69.58895559097489,12.596988276789377,92.533737706055,39.79682838770348,0
Mozambique,16.07621490164818,-15.249030538066792,84.37521831831617,-47.296834001042335,-93.43543643032876,52.03506775023442,2.623835424654942,14.248728513689516,5.391056043234172,-16.22516156119877,23.135421339621374,-23.56760633950272,-10.38260866543395,-59.26180880670847,-6.471278746325898,7.757668404648515,-36.93156729851128,30.89197780677389,0.1119742999109345,24.8142402041294,0.4019756648287826,15.512230623174966,-25.558418938421955,23.119803058520404,0
