country,2024-10-09,2024-10-15,2024-10-21,2024-10-27,2024-11-02,2024-11-08,2024-11-14,2024-11-20,2024-11-26,2024-12-02,2024-12-08,2024-12-14,2024-12-20,2024-12-26,2025-01-01,2025-01-07,2025-01-13,2025-01-19,2025-01-25,2025-01-31,2025-02-06,2025-02-12,2025-02-18,2025-02-24,attacked
Afghanistan,-11.73604332698493,0.0112155280762703,0.4863015191343809,-2.696080097612472,-2.115249025264287,-10.801204050137589,4.940758019058179,6.822347916929069,-0.9779692151389968,10.698954135515043,1.8254849065159149,-36.53275787066577,-16.08218200885149,-2.74716951264112,-4.989971815690692,24.02082288444021,8.582477057459528,-30.20743031333493,-73.74115351640624,47.21889115738986,10.145487018284872,-25.292522294407146,-4.227442773063263,-24.8349395825972,0
Kenya,23.93995089713894,7.555050490969618,11.99800641615753,25.851930042341344,14.73824718784818,-17.95206853460243,-4.109002953487714,-16.88564534465409,-19.076685174046656,14.783972460231873,-32.47653257693824,7.485418345036402,-72.95156714385627,23.416008856794445,-5.2325319856039805,10.542826648439302,5.32428207868009,17.42398254684332,1.0363155280340697,-1.045295321658338,12.0691180940746,54.87550288097529,-12.893177818871049,5.702671111348538,0
Kuwait,-1.1172252662762567,60.78476692142895,30.2811516902133,-12.69909777734126,15.091359412039388,-15.913100151441382,1.1413119692813425,8.036296222575475,5.735676038242794,26.80608976489064,10.214950176309934,7.641204005327571,0.1329813463128412,8.41599434943333,-2.585124394760719,-9.647711480368637,15.156115609386752,-7.239013693781322,-20.66965993959135,-7.72250387945559,43.90858692843583,-1.809437310699088,-28.2512624682296,68.489066703213,0
Thailand,-35.86655433923157,12.199068030938056,-14.092990275340137,18.24511918412264,-12.778635338920806,-11.82524018279326,15.508463298548628,-16.20793409007591,51.02879731100408,11.879195220101156,5.172117586105562,-24.655224863290105,-5.520210743713186,13.19888538056171,5.73620924899653,-8.314432744337696,18.015762161639262,-33.741420761227864,45.64792494440324,31.92119318433004,-4.297503815300696,39.80368016647798,-36.70551896878217,22.99538465832401,0
Malawi,56.64714496842415,59.5516444678394,13.921391469828691,17.779828824209794,-10.65983747401411,37.57431848250585,2.427414097486954,24.485275858499577,-5.388675070218398,2.2772787508998147,-44.89889192534993,0.6405451902027774,18.05282543651684,61.88310444761239,4.51918511305198,39.36368349598016,2.0569986895861394,-22.93046769326308,24.89617029230257,25.87554943026777,29.381166649825445,-26.09152440130324,-6.36004400179776,-11.53794721472142,0
Mali,-15.0538942170585,14.679283990647903,1.0095775661807893,-20.42705325954089,-5.672601664620394,-17.943104911147124,0.7250291135291618,0.5637744393973678,-3.798629807298602,-15.486834675365682,9.915631639179308,52.41324900017164,2.56016214723898,-33.79912209906739,2.507473062196981,0.1861161326474401,-4.163358653424895,-0.6244015743452305,49.857531636974485,35.88857285839691,13.943217313768564,4.615307351265737,2.426089015330413,-23.359001291715742,0
Malta,5.012125483457737,-5.019051667936598,0.9611265421298752,6.869847583662778,-2.6031109057562647,8.776549674430065,15.772444480217136,7.11985864046154,14.783556453277642,-41.68691148802726,30.728929246848764,14.958918640137512,23.85146703345917,-4.422096392061933,-8.175290884388216,-33.07086168625163,-6.585395888016069,-31.48299327312805,-33.47471729812538,6.982146862386434,-8.5753693006613,-28.44834300745305,5.601331294734246,-10.642959229919178,0
Mauritania,6.417930472996221,1.3887605541253203,-104.98154895135326,-8.419752585842437,-16.74158445746962,-20.679680846031737,9.943867887669812,-43.72996595432172,-13.964953009626187,31.915605355908045,-17.74554222548689,15.39793517283258,0.5314472142447464,-11.31075507460412,-27.44218239490252,15.130640491049869,15.230152803747002,7.79309318896156,-66.6265351715284,-31.82076201220604,3.9693563972530175,26.508735008957714,-31.567870766447648,20.106930772614174,0
Mauritius,-5.864132972674078,8.479620038270335,5.907509739688868,8.219309419250738,45.6718500513325,38.08312442402774,17.442517246329917,21.621649048073696,12.392110153082516,0.8385500814450126,6.98368004063957,4.080389366773541,29.771418899278235,-22.80551520450136,-1.2046398259756033,2.0037662673016907,2.9264768780208583,34.29541490454834,-33.389854733507434,4.952546882176396,14.217802294166196,53.44622112878936,14.854704912290073,0.7983310863988383,0
Mozambique,-4.911036099369896,-6.936173007574844,10.585782691769962,-0.009700154606412,-20.41821480898129,6.26694254368345,55.05259876570236,5.25935802828673,11.296463496114905,11.882722709317555,5.183813428489258,26.07398351479682,-2.740822085257561,-17.052860613065317,39.748055032068685,-52.0619267660205,1.7966420504007086,-3.2947201807947284,-23.274439937288182,-51.62071192603069,-6.758494792433623,-8.300236050221695,48.83667390197202,-2.2394840731098444,0
