date,country,temperature_celsius,humidity,visibility_km,uv_index,cloud,air_quality_Ozone,air_quality_Nitrogen_dioxide,wind_direction,air_quality_us-epa-index,air_quality_gb-defra-index
2024-06-16,Afghanistan,-0.13431408046366494,2.5148709045508637,-0.5919206009470405,-0.542245077911712,-1.8693002707868045,-2.370571744781604,-0.32683610329437107,W,4,6
2024-06-16,Kenya,0.44706575459445846,5.2211407987047425,0.7299686503310511,0.2832338897119272,0.019228654202313233,3.185355291074797,-0.01038801408894996,WSW,1,6
2024-06-16,Kuwait,2.0361934788564247,1.8553376941184856,-1.1268485274780107,0.36666103744157535,2.5802350298045518,4.415215383605576,1.6074229700340865,SSW,3,8
2024-06-16,Thailand,-6.7343889717885155,0.09534968573600233,-4.861012826898759,0.4464551702109625,-0.780949277212417,-1.700603486713467,-4.037999602498945,WSW,3,9
2024-06-16,Malawi,3.6617102160088275,1.4321253831834673,-0.6749645584322769,4.976868082008503,0.5048980474560836,-6.285285201217265,3.962299025929087,ESE,6,10
2024-06-16,Mali,-0.8174236732428404,0.916280007075031,-0.18033094894366697,0.9238249339742651,-1.1560975691013273,-1.439163142192431,-0.05049585242728083,SW,1,2
2024-06-16,Malta,-0.309973461907402,0.5092568702031182,0.04624743059791428,-0.5026692190423119,-3.230827038320463,-3.1103462224669287,-3.087284121418281,ESE,2,8
2024-06-16,Mauritania,0.6379003387361852,-5.763084767114234,-3.096865764908013,-0.480388708182653,-0.13286159601284686,-4.747771287237611,-1.7821952661092055,ENE,3,10
2024-06-16,Mauritius,0.8439925505493223,5.173238231147361,-1.2166876301001368,-2.495045767715947,0.5794572775339031,-1.2696873766082046,0.09129459151347141,SSW,1,10
2024-06-16,Mozambique,-0.9468444709918045,2.1952162066532885,8.500464248647841,-0.927806998568303,2.5645162791594407,-0.38145949294366516,1.4576267606820799,E,5,4
2024-06-16,Myanmar,0.44398511359487725,-1.9896128646972455,0.1290791882108732,-2.06356037106747,1.7769363198196573,0.40474609338901324,-0.30871911513501293,ESE,6,5
2024-06-16,Nigeria,0.3719514129646524,2.0439600179902535,1.2195190179392825,2.6484156129432934,2.104679670066913,-0.3830947887141772,-0.10791766075378573,SSW,2,6
2024-06-16,Jordan,4.891421913853874,-3.7550919649917085,-0.26292524724923044,4.398681646788037,-4.653348612962507,1.4284145591668393,-0.6069020115467287,SW,1,7
2024-06-16,Oman,0.4951180923464074,-0.3402235348449613,0.6508160666707545,2.057652894723861,-2.1927927609155846,-4.3198784731384725,1.4584449740170493,SW,3,3
2024-06-16,Russia,-0.5377539125314432,4.116720428391923,-2.596463510822202,0.6631697092194724,-0.7021056300798574,-1.4289444791459938,7.590440188704143,E,1,2
2024-06-16,Senegal,-0.3464266931427875,-0.5715067977125974,0.1347993778535407,-0.4419247533314917,0.4423119733081429,4.692961395389669,-2.586313256174154,SSW,2,2
2024-06-16,Slovenia,1.675391315698417,-4.313702865274924,1.6657491314349135,0.2477723745999847,3.9321188723434926,-2.741507468505032,8.60482643166996,NNE,3,1
2024-06-16,South Africa,-1.3358443444647596,-0.3752877970825577,0.7584815147219888,-9.62512966041131,-2.0653588581861326,-5.771817666900375,-3.300785991330513,ESE,5,9
2024-06-16,Sudan,-0.4452234598749494,-1.9205352365941106,4.263315854364282,2.77168285320452,-5.34238979493175,1.3005936455591023,-1.7104513558727255,SE,4,5
2024-06-16,Tanzania,4.048233563597242,-1.8843863866986559,-0.11669026994811671,0.6985919861816343,-0.5691751493674948,4.107538767523259,-1.7175285831329914,E,2,8
2024-06-16,Ukraine,-4.677348446084753,-1.4331459526925054,-0.4853711934307341,-1.643336991678857,0.006648409782268994,2.1657791258298005,-0.19961794847201153,S,6,3
2024-06-16,United Arab Emirates,-3.0796365629032505,2.184452931837013,-10.562543329329358,-1.368369427554426,5.953172930329468,8.296244481042574,-0.42046741516368524,W,2,5
2024-06-16,Uzbekistan,-4.619924660793116,0.8978767503354472,0.5617302150106138,-0.8736340446688553,-5.578736675560469,4.950188774521418,-2.168781536282757,W,6,3
2024-06-16,Vietnam,1.5288849408804923,2.136997905841081,1.1000786551460735,-0.9445635287991903,1.1956109538919686,-3.5166332873368864,0.655709071436771,W,2,3
2024-06-16,Zambia,3.076278307469198,0.016529277383086627,-0.47935234097702817,-0.546884598112773,0.20776837998947006,0.28126135096352933,-1.8263499060250794,NNE,2,5
2024-06-16,Poland,-1.2993722329117978,0.4033845894124848,0.4321215142324244,4.896562101585803,-1.14685579917745,-0.6168413740870974,-4.254015546773461,W,3,1
2024-06-16,Iraq,2.464942859024081,3.1258134092266996,0.3820392712178191,-1.3970281043486477,1.2171991872825902,2.7480151437718776,-0.35311460614916934,S,4,4
2024-06-16,Turkey,9.03598636688314,0.6042645980552038,-3.9748837872176814,-2.0450461873526757,-0.8489148821180459,-0.877908488101188,-1.8264211069482585,NW,3,5
2024-06-16,Indonesia,1.8308952640889768,-1.9578428356509774,-0.4668380305631582,0.5424641051113996,-0.7203420597959886,1.4340571368849777,5.407110900404225,WNW,6,7
2024-06-16,Iran,-1.028584545481895,-3.5455004623032886,-0.9072839168375428,-2.045768590101304,0.5747032940706742,-0.013452731770710269,-0.3508199957345902,SSW,5,1
2024-06-16,Andorra,-1.639545687138038,-1.9193678721260259,2.043304921515203,0.1958224173099966,0.3293608022288739,-0.20799758957699654,-0.7311979012428607,N,2,5
2024-06-16,Angola,-0.07173393649265203,1.6442101810068,-0.7194874915150592,4.824075175056118,-0.30613760322756983,-6.426936986745573,-1.3215462226096533,WSW,2,3
2024-06-16,Armenia,8.895879464976236,-4.485862471989182,-3.5849580765868883,3.262179857886392,2.414663826090089,4.776456657731697,-0.7371484575198515,E,4,10
2024-06-16,Bahrain,3.187678600477969,-2.753209029877242,1.5331371691264586,-0.30172472715346405,-5.948877594537759,-1.013112904468005,1.4733188305951155,NNW,3,5
2024-06-16,Belarus,2.730626654946212,4.1214527174643925,-0.5312323927211916,0.5424208781542085,-4.102876748475882,-1.4219736187874221,0.23758416303442464,NNW,3,6
2024-06-16,Bosnia and Herzegovina,0.5265694030127317,-0.19043312958899183,1.03121127393434,0.7753003685006037,-0.14797047402227936,-2.0094028410264,-2.0466837814433942,ESE,2,3
2024-06-16,Botswana,1.3602624133841748,2.9743925662521806,0.6636116610510203,0.10334366895038219,-3.0460453133492655,-0.703763710251426,1.2430335689020395,NE,3,8
2024-06-16,Bulgaria,8.673689607534701,-2.223446459274438,3.886812401611625,-0.8780652267759286,-2.039221585974217,3.9784409873185345,-3.2302906207258357,NNW,1,6
2024-06-16,Burundi,2.559101964198234,8.68345737945044,-3.431368241614765,0.04345283412952,-1.1749113032530056,-0.9146269540406708,-1.538102189020957,ENE,2,8
2024-06-16,Madagascar,5.236362675110342,1.6644504501792279,2.3548027595421144,0.09509975636213433,0.2335148362648215,0.7104021488574253,-1.6969442762034208,WSW,3,1
2024-06-16,Cape Verde,-0.21651857239716937,-1.6899604180171488,0.2948408198560892,0.3724105534162957,-0.8795332274111249,1.7575973152620685,-5.153033022601859,S,4,1
2024-06-16,Albania,-1.1458022590164796,-0.024810571102936052,-3.2694428900342194,-0.166519288628846,0.5711435356795969,1.5005499496352597,3.3643672056058858,E,4,4
2024-06-16,Equatorial Guinea,-1.7586899192567054,-1.155176273439274,3.7861411774286733,-1.0886087094436776,1.0278921640843983,-1.204671848542195,-1.882224712091318,W,3,2
2024-06-16,Chad,-0.013920701604800412,-0.7948716310722743,-4.051486428966771,-0.9838072149503119,1.8637213664461107,-2.085142055791375,0.004502592820734841,N,1,3
2024-06-16,Hungary,0.5569668047006597,-0.020195419487835646,-2.0031851196292654,3.354060558060703,1.915872842294306,1.5978361203727127,-1.6103823676834028,NW,2,5
2024-06-16,Vatican City,-2.2126628882392514,0.0873391570577065,-1.778523734750035,-0.4393905765791869,3.4118156727994693,0.7705935949284748,1.2452575665703105,NNE,4,5
2024-06-16,Guinea-Bissau,-0.17193971924532003,-1.0447789497779043,0.4295865448612484,-1.7313889119515458,-11.744593143545451,-0.18842565871303096,-6.79838835430512,W,5,7
2024-06-16,Guinea,0.3766125708082144,-4.352404131118032,-2.8385279528836347,0.9943399541441345,-0.7869964190379346,-2.583730538420805,0.6832701792488294,NW,1,1
2024-06-16,Iceland,-2.0542042995005674,1.073210619490353,-2.93091097033683,1.4081035335141852,-1.4452817785661978,0.2911279374112642,-2.788539327787859,SW,1,8
2024-06-16,Germany,3.7135874968872997,-0.12963573219103647,2.208791953190098,1.1456494338810466,0.3238003214083258,-0.1686097195367276,-0.9141246692742676,NW,4,7
2024-06-16,France,1.410952223677426,-1.3398755988674433,0.008417408276163774,-0.3054910858177944,4.778222828848532,-2.751515621257971,-0.3709891429625237,NW,5,8
2024-06-16,Finland,-0.13334869025654356,-1.94283509729794,-1.3057049647051204,-6.942010824643097,-2.209502238153142,-0.161167177979553,-0.5334705414606604,SE,1,1
2024-06-16,Eritrea,0.7072827804261301,1.0961123077263752,1.5299084453762748,-1.842497935948892,-6.993152805777758,-0.8657446913047795,-0.8798258511055255,WSW,3,9
2024-06-16,Ghana,-4.417906876514907,-2.426570680780162,-1.394482111703275,1.6796887515405083,2.016014328473899,3.254474622285006,-1.3770716544458876,SSE,1,7
2024-06-16,Myanmar,0.5130038890226322,-0.20488989434553984,-4.389769652670652,-2.3381474342576016,-4.879760791238055,-3.602210267968364,-2.2935644291741215,SSE,4,10
2024-06-16,Mozambique,2.089735082203062,1.5100937512174053,-6.179351030668993,3.023612510956211,-0.1925655870858144,-8.676988219327162,-0.6284275408035649,SSE,2,1
2024-06-16,Mauritius,-0.17217616458293852,-4.241376558469126,9.005358459703352,-1.4107724780106803,1.9198212856643893,-2.514373204900272,0.3857331643249259,SSE,2,7
2024-06-16,Kenya,-3.482361536598882,0.0528231991814019,-3.0686954156516872,-8.320585513129961,1.799206450482051,-4.917207528719538,1.1111403577336056,W,3,1
2024-06-16,Mauritania,3.524686296962348,-1.171856734340711,10.159273538120411,-0.2299372057098087,0.4226048408790719,-2.980315669770024,10.017880487887796,W,2,9
2024-06-16,Mali,0.6655436271463406,0.17948859798727151,-1.8927697490222655,1.3453702922650947,0.5530545705222896,-1.4056977793766834,-0.7148268055685665,SSW,1,1
2024-06-16,Malawi,2.553791455631341,0.2253917054421879,1.3944765826777195,4.066327108360305,-2.4762065253744514,-3.8160719249543384,1.2818887317600494,SE,6,9
2024-06-16,Thailand,1.560270226882954,2.2023746600163614,2.591169985660443,0.011802516251512296,4.48106696800175,-1.2517562216414144,-4.720085488468763,SSE,5,4
2024-06-16,Kuwait,1.725155167071113,-0.9351003264993754,-5.155436297647698,0.9650022898433186,1.465193932803258,0.6167056419846754,-2.4932727916892365,SE,6,10
2024-06-16,Nigeria,-2.6306339617559846,1.5397902022265963,1.6275580523274145,-2.986136238309581,2.988791191379408,-1.6953547641514861,-4.130109726991466,WNW,6,6
2024-06-16,Malta,-0.07853285881936811,0.1491584627889796,1.6015516334691495,0.786797922498048,0.6611173674339486,0.9687628392385068,-2.7601872558943734,S,4,7
2024-06-16,Oman,-8.02670244960843,0.5163234842430363,-0.1887182620264904,3.3212221381887232,-1.0177277283250865,-0.8777433002180913,0.6468313686879797,SSE,1,1
2024-06-16,Sudan,-2.9324858260313196,-4.627518101222333,-6.450170959970325,2.5384760583951547,-0.5886656449604222,-4.104884130586891,-1.3175173060197465,S,6,9
2024-06-16,Russia,1.5914066464650012,0.28788019906855794,1.3610530401906753,-1.3116795917629425,1.1352117304120148,-6.175554278890387,6.999730697872096,SW,2,5
2024-06-16,Senegal,-1.857532678562649,4.722842020978592,10.465001565829985,3.7629851199725532,2.5189576763604276,-2.1982805580767035,-4.605430725373991,NW,4,10
2024-06-16,Slovenia,0.5960146472509493,0.03649100966013766,0.10460333865630392,1.0145067995801007,0.18778147441675597,1.6652271097606723,-2.383637078434094,S,6,8
2024-06-16,South Africa,1.2256993262937144,9.613287848704248,2.6656069503650595,1.1955912196718237,-0.24032981294310607,-1.672561524813565,-2.150298331647129,NW,2,5
2024-06-16,Tanzania,2.94385355106389,-4.346023512269892,-2.087222041976235,-0.2517824410877829,-0.5346515332306998,1.7046998390718038,-5.6125686150837915,SE,1,9
2024-06-16,Ukraine,-8.12235606889387,2.9304277581671974,3.0218713343315624,0.306617627630299,-0.1871907538323706,-1.2151250968707026,-3.6685015590233,WSW,6,1
2024-06-16,United Arab Emirates,1.7747708197758754,-1.2828312943409947,1.8546110202445694,0.5183945521272014,2.4372766383763054,-0.7485361446414647,-0.6908220570454816,S,6,3
2024-06-16,Uzbekistan,-1.999570595529904,-0.21755569356949683,-1.1339877196471688,0.7400001529713548,0.7928016607212418,-1.2255774914938815,0.9568940747222948,WNW,5,6
2024-06-16,Vietnam,0.864567696335113,0.49201791702491865,-0.318429196733081,-0.10968669693091337,1.4327185166342382,-1.3485510735206416,4.108273807381249,NE,6,4
2024-06-16,Zambia,0.8572598235627957,-1.6895763758482751,0.9813001070163356,-3.7449846082523925,0.5545884149916714,0.24269359887492936,4.924437311869528,SSW,3,9
2024-06-16,Jordan,1.745251404236151,5.201125333763784,0.640100758167046,-1.999439974217648,-0.7515510980116102,2.0400223141967744,2.1321130794901406,WNW,6,9
2024-06-16,Poland,-2.589638025328902,1.2507029177051654,2.4921282934594817,-1.3684011193602976,-0.8409207086287671,-3.1181805181819984,2.9023346575705995,S,4,2
2024-06-16,Iraq,1.056552599710553,-2.775162657305529,-0.16765375643799796,3.22190831560149,-6.372617646224334,4.580064066202809,-0.010859867420777158,ESE,2,3
2024-06-16,Turkey,-0.519872528161196,-0.8964028640595822,-1.8347430634199449,3.989628739707482,-1.7820631789041674,-8.327679503948131,-2.58703660022862,NE,2,8
2024-06-16,Indonesia,2.6391758885687775,-0.6499404035503583,0.14289261751572324,-1.4929296603703444,-1.1007272701377535,0.16722798255809956,0.4179108813607898,NNW,3,10
2024-06-16,Albania,-1.4804821131344106,-0.09200184345676209,7.278388638965044,1.465025093119586,-1.6841903916071823,-8.728260387760265,-3.618887290667839,W,4,8
2024-06-16,Andorra,4.498264448582349,-3.0529585127250236,1.6623777512230329,3.4262435012166748,-1.2901281140631298,-1.7627183864040643,-0.07628450106811746,SW,1,4
2024-06-16,Angola,-2.6885836326146966,1.8868367081742725,0.5770626285747541,0.5543475507318886,-4.944776295926696,-2.761190223396941,-1.8793529002974083,NNE,5,6
2024-06-16,Armenia,-0.4074765557106328,-4.493815597409195,2.371694681234069,-3.6807249844416807,-0.9540710791164138,-4.492502120897576,-4.609906401084167,E,1,2
2024-06-16,Bahrain,3.839074367733489,-5.371442239635164,-3.726047140886493,-3.155033067977885,-1.8377673607800684,0.5269794418955885,-0.02479612835051992,SW,1,6
2024-06-16,Belarus,1.8923279409006284,-0.659126276318033,5.330988520796954,-0.6208410382146545,-2.908514112829605,-2.7194636077550824,-3.0998195049660016,NE,1,2
2024-06-16,Bosnia and Herzegovina,-0.8641186398244756,0.8772670362456129,0.036690010935642475,2.4654612815899766,0.7978797514693594,-6.744666077086543,-3.757011467263487,W,1,7
2024-06-16,Botswana,0.5372806170856221,-1.981047491141886,-0.8655779344670593,-1.171172494370531,-2.9845965708987094,-3.94196481415985,-0.7312058418431032,NNE,4,1
2024-06-16,Bulgaria,-1.740172787090485,-1.0520450506040298,-1.5647551188660418,-7.312936000277523,-1.0969828739208296,-0.7945257191397352,-2.4983936474928194,NW,5,1
2024-06-16,Burundi,-0.20624392709343775,-0.3876490508934466,0.23855519864274927,-3.3196069968880075,2.3023757463886256,1.0272524364841265,-1.650475400702197,NNW,1,9
2024-06-16,Madagascar,1.2446036028380238,0.3078755133144792,0.9723604797719716,0.9904014079481603,-1.621469663921384,4.398202319954368,1.5642636837185862,S,5,1
2024-06-16,Cape Verde,2.4863455313738445,-0.07847423558136019,-1.02967468096878,0.6331633422764394,-0.6509219600484729,-5.2961445692302185,0.6106643707151085,W,1,1
2024-06-16,Afghanistan,1.3453279384606203,0.2039818456854534,-2.9491069682632562,5.085366140839111,-1.791543151187961,-1.4528772532782086,0.8148429098053203,WNW,2,4
2024-06-16,Iran,2.2638489089753224,-0.9128312294729471,1.305587084822713,0.4474236802554437,0.1965122623590132,-1.7003336441046413,-0.04032396514830561,SSW,5,1
2024-06-16,Iceland,2.6479010232580897,-1.6892930137927025,9.410508550056694,-0.12809312008611462,0.1962326008519789,-1.644477850442907,-3.7513141673196664,S,6,1
2024-06-16,Hungary,0.9691466971289217,-1.9608586262202448,4.573998365661608,-0.8977104773902641,-1.531571207015696,0.45232975291440647,-0.9130090892439066,NNW,1,8
2024-06-16,Vatican City,-0.5790979677704995,0.37019343006951366,0.30753433626046295,-0.8173064179290427,-0.4584549007400607,-2.8305853123426545,-0.7496332933620113,S,2,3
2024-06-16,Chad,5.675510366028797,-0.09470537649166366,-0.4998267251414227,0.24663141283806572,-1.168868794151721,2.071303256702612,0.313121634500222,NW,3,4
2024-06-16,Guinea,4.419004464502103,-0.49707803403866313,-1.5199245864831283,1.2643527513289474,0.8335432419153119,0.51460101480116,7.9799794008413905,NNE,6,4
2024-06-16,Guinea-Bissau,-3.6886323851044693,-6.74983308474101,1.7574653149161155,0.8211715167377983,-1.0673162167161625,2.454239580300369,2.196362442771727,NW,2,8
2024-06-16,Germany,-0.5312772130273021,0.5975573706469418,0.5266046891198277,-1.5483574653617997,0.7554036743538515,0.6730514525774147,-3.014568677181275,SSW,1,4
2024-06-16,France,-3.144567504523222,-4.6511845925392805,0.6494899656559481,-1.804754401818717,-4.423652654962497,-1.6999587004429495,-0.31156944615448867,NNW,2,1
2024-06-16,Finland,4.723507284992254,1.0910806932176424,1.0895225814984326,2.227148326258387,1.2765255282215864,-1.6812458948141862,0.382071321206778,NW,1,10
2024-06-16,Eritrea,-1.5128801448158302,-2.715664642577358,6.372541499351581,3.3025204295146007,-0.32805153066795456,-1.884791225409548,-2.2838505235080975,ESE,3,4
2024-06-16,Equatorial Guinea,3.7026232434905375,1.7307280571557664,0.9406944926246287,-2.532070017167424,2.37003820370748,-0.6366900173405408,-0.9357989830677464,ESE,5,9
2024-06-16,Ghana,1.3108467128130499,0.01402433485769572,2.5116370907293835,1.4350931434341407,2.045669426678851,1.1289369599130117,-1.2069378048572843,ESE,1,8
2024-06-16,Mozambique,-3.0493874005326584,-2.208572125269799,-0.019056927596672935,2.3814206476508915,-12.119180260893012,-4.387254054122286,-1.8530711608957908,SW,5,1
2024-06-16,Mauritius,-4.781562540665495,-1.8827969754377532,1.947654207016658,-2.572671876373361,-3.510736885144971,-1.2163312610021586,0.5630927061030792,NE,1,1
2024-06-16,Mauritania,-3.522138938335215,-2.580714328794687,1.851664504993289,2.328857221308362,-3.1077938697481295,2.649306140180343,-1.633938995975348,WSW,5,6
