date,country,temperature_celsius,humidity,visibility_km,uv_index,cloud,air_quality_Ozone,air_quality_Nitrogen_dioxide,wind_direction,air_quality_us-epa-index,air_quality_gb-defra-index
2025-01-21,Afghanistan,-0.6740295760211923,-0.35314226057041276,2.2844061764405788,-3.119108450874765,-2.5400985558455416,0.8663301152912213,-4.498570040663312,SE,2,6
2025-01-21,Kenya,0.8939592090937356,-0.6347370401189438,-5.354616995244251,9.071750555091894,-3.398362456901776,-0.4938054674884467,2.445623524670669,NW,1,3
2025-01-21,Kuwait,1.7489514183936656,-1.3327169709346651,-0.35699009561411066,-0.34952108307286933,-1.611284819194669,-0.5859333585749584,-0.5218664235704291,SE,3,7
2025-01-21,Thailand,3.015901792195436,0.6239818595205255,0.1868176742069747,0.926192739634657,3.854733237584349,-1.0726982992364724,-1.0288791869060165,NNW,5,10
2025-01-21,Malawi,2.910748719903381,1.3876715677575724,1.214579419595717,2.667901377311341,-0.78828956885697,-1.0250861389144534,-2.1596589999291487,SW,1,9
2025-01-21,Mali,-3.3810436458774737,-1.661893470168648,-4.870265135051433,3.3221041431484535,2.9158343054316083,2.9631707419597166,0.32614999003619005,SW,6,3
2025-01-21,Malta,0.2676831477960752,1.484856536278954,-2.269283591407249,-0.2564293816779824,0.9646912317799163,0.5837062455653987,4.844751180741035,NNW,6,8
2025-01-21,Mauritania,-1.2545611261982812,0.11122545882078161,-0.7795205786116883,-2.6700285534287147,-1.8770383331229485,-1.6369203158925492,-0.13149176246280203,WNW,4,10
2025-01-21,Mauritius,1.6713445309838404,0.33228044608119306,-4.349463751029043,5.180758974278413,-0.10482100446484635,2.4922374008456303,-4.1966992540916275,SW,5,5
2025-01-21,Mozambique,-0.5075938424266652,-0.5523800588120432,-0.04117936388850274,-3.664370210048453,0.8299814989878044,-1.7508996057738413,-1.250847915253168,WNW,2,10
2025-01-21,Myanmar,-0.7495597207613898,-2.570226355000601,-0.15616996962564314,-1.9834017542657127,-1.9668526457302398,1.4096422046142247,-2.546230566701192,WNW,5,9
2025-01-21,Nigeria,3.997763725063238,0.052004165627835205,0.4943787847494303,1.4639790221153879,-1.9028003766493087,-0.8270856745935231,-2.0981610469001795,NE,2,10
2025-01-21,Jordan,-4.400986536430097,-0.3681976798697434,0.4046330871067461,2.3367269050066977,0.11449185971905229,-1.4962548171497787,-0.5467421192726187,E,5,2
2025-01-21,Oman,-1.40480853624245,0.2734722197023393,-2.4822502653704097,-1.745169348014382,1.889355428885473,-2.112683476668261,2.1935465654358883,ESE,5,6
2025-01-21,Russia,-2.2154385401583614,-3.5947880470922273,-1.4930467342482439,0.02265770972174752,2.290065791344327,-2.276689270076714,-0.043529799923117674,N,1,4
2025-01-21,Senegal,0.05222804077256453,-1.0241161482406445,1.1096527408140848,-4.49906203219746,-0.022357147538833,-4.205331070067949,-4.452792969947459,E,4,4
2025-01-21,Slovenia,-0.8331683091021741,0.9735694412928158,-5.251952583389886,-7.705154915971578,4.242973651584636,0.5062994132050027,-1.6710668428597797,SE,3,5
2025-01-21,South Africa,-0.12469572574549276,-0.5207456403587793,1.0285557460027048,1.0138981641239673,-3.372804722526167,2.6514446427002993,2.135815205157345,W,2,10
2025-01-21,Sudan,0.644111380879824,4.481098967873543,8.80279859969309,0.6417779411127507,-1.6675376854611699,-1.1576080218540066,-0.7436145135848122,SSE,4,9
2025-01-21,Tanzania,-9.270912087576857,-0.2671926160144437,-2.9257150797572766,2.837629116519432,-2.7093991575580665,-3.49463517554224,-1.5933926463165775,N,3,5
2025-01-21,Vietnam,-11.035547497403297,0.4848907909758279,2.711377210002831,4.880998556198062,-0.17339176530514677,-0.10167429863358607,-2.5969827257154448,N,5,8
2025-01-21,Ukraine,-4.22229399506626,0.12055288295536093,0.5351547022659773,0.25909221665885174,0.7358451131993983,0.9861900908830357,-1.8329851055245348,ESE,2,7
2025-01-21,United Arab Emirates,-4.111921684693253,-1.6105727887814054,5.410267034018212,-2.3703765944705166,-0.6146856188086981,-0.7308334210130565,-2.5911208165493833,NNW,2,6
2025-01-21,Uzbekistan,-0.8374604105625647,1.013729435538016,0.38655549385001686,-1.0825774684989753,-1.7513491790978786,-1.170537731388706,-1.9295948992289476,ESE,1,6
2025-01-21,Zambia,-2.1694241470029803,0.5718605368064823,1.6947729517581434,-0.10878700676640696,1.6177436308647777,-6.700628025675117,0.3509719010572365,S,4,10
2025-01-21,Poland,1.6889401200620693,1.196810589303857,0.7711675515874927,-0.7632018963765721,-5.666658241363742,-3.451472615894705,-0.8739609816462007,ESE,3,10
2025-01-21,Iraq,4.897368623331824,0.030817404642861368,2.489455343747072,0.7387215698871851,2.3482638806961216,-0.3112369270506765,0.7582137309853474,NNW,6,5
2025-01-21,Turkey,-1.5765500436661894,-1.1120162566465572,-4.701422957675502,-1.0114416190937956,1.8620933560473536,-5.299978912113439,-2.0221122597631402,SSE,3,2
2025-01-21,Indonesia,2.0159795633038406,1.4849983556661535,1.1693970512496543,-1.2161660338857847,-0.5823698097264004,-3.197666025668911,-2.6580094823157148,N,3,10
2025-01-21,Iran,-0.40869996397783775,-0.8802284844964027,0.547101745789022,1.876780412738625,0.41771634902662336,-1.6644536845955378,4.225451858790177,SW,4,5
2025-01-21,Andorra,-2.256258829858308,0.19437921201302716,0.031283565009240316,-0.8794815209326206,0.5674914637625482,-0.2681128866366208,-0.6707574108089078,SE,1,10
2025-01-21,Angola,4.155781223752664,0.6489304987687755,-1.6614785995728287,1.4917623329313126,-10.732541358997489,-0.0888872381665089,-3.3676203012160904,NNW,1,5
2025-01-21,Armenia,-1.2937189655287618,1.853485454032414,2.550340046265541,6.671279000030877,0.21850852400396703,-4.384588129732081,-3.9609992826606817,NW,5,5
2025-01-21,Bahrain,6.88253796831008,-2.9692313887361528,2.679503146858894,1.266481420006874,-2.2492679748621836,-1.5136097607894587,1.4962170278367009,NNW,5,9
2025-01-21,Belarus,0.8030397094031312,2.170635858772031,-3.1398869256831237,-4.684891656339041,0.31047908492469833,-2.280377547299072,-2.1355260340978357,S,6,6
2025-01-21,Bosnia and Herzegovina,-1.066578508245935,-1.700325501943037,1.9667464640914978,2.407372297172513,0.22201742130593513,4.782084279017893,-2.9538130184143574,W,4,6
2025-01-21,Botswana,-0.1277089875982561,-4.224331426317603,-0.25465603732119324,-0.48445325148715424,1.1648289813759012,-2.4015059848115676,-8.430936330648102,NNE,1,5
2025-01-21,Bulgaria,-0.6054656916740064,0.30386487621041963,-1.3627670697601122,-6.474299362721627,4.466941740574974,0.40643291457406217,-0.8409895189255704,ESE,4,1
2025-01-21,Burundi,-2.7566409286845426,-2.239196296622093,-3.966090707022736,3.6002837284036304,0.8292688489614994,1.8625121243812508,0.3921284799559118,N,2,4
2025-01-21,Madagascar,0.5734758372162887,-1.6589832498427266,2.5048597784329845,0.6192732289233918,2.3976672298104145,-2.7899198260813125,3.1130250616019897,ENE,4,4
2025-01-21,Cape Verde,3.2590485693203943,1.587528994925427,-0.44079684876472025,-5.099142237116968,-0.6147215902458052,-0.16568387223592035,-0.15745797958063124,SE,3,6
2025-01-21,Albania,0.39433289421570983,1.4969321539945493,-0.09061165898135976,-0.9733887523544151,-0.602335858535306,-2.203125914608902,-11.428260658957104,NE,2,8
2025-01-21,Equatorial Guinea,0.058837031246771226,0.21615200389436784,1.5864252997443884,-2.184018085708109,-1.9320838959215083,6.340737844590003,0.6140751116253667,W,6,5
