date,country,temperature_celsius,pressure_mb,feels_like_celsius,gust_kph,humidity,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index
2024-11-08,Afghanistan,2.8316076993927157,-6.811402557811899,1.9802389716766267,0.3144457414261982,-1.2110982282289786,5.8819079283163855,0.25960712604867864,0.29426828815153494,6,5
2024-11-08,Kenya,-3.699110767501099,-2.63674152111601,-1.001861517229086,1.7773139009160799,-0.5256241381553131,-5.622614621283314,-5.589283305497013,0.390498607728263,3,4
2024-11-08,Kuwait,0.5438150515623672,0.37053965566192915,4.3036464160682515,-0.14344183195523236,-1.3290002693173602,-0.41223813819878957,0.07482228462524859,-0.2549522186199104,5,7
2024-11-08,Thailand,5.397461127473977,5.657059184246665,3.4264076677645643,1.987113942430079,2.822661218068941,-4.264559898056712,-5.274604426940784,-0.9565940769394957,2,4
2024-11-08,Malawi,1.6731903419978638,1.621369809711251,-1.899357582616384,1.0296751149317078,0.8647198012027689,-1.256236493592569,-1.222601030764235,-2.149123980086243,1,1
2024-11-08,Mali,4.196864224363755,2.6947784402916453,-1.208658602910537,-2.406507057259441,-2.1570127619733555,-0.11962585851721905,2.384945816890141,1.5122903214192813,3,1
2024-11-08,Malta,-0.42120793573383536,-4.953334976581124,-4.04728420354555,-1.146611929302207,-1.6454011209300974,2.5901977298018495,0.5067022446877523,0.4748300903840509,2,10
2024-11-08,Mauritania,1.2744482218763424,0.8181667914148998,-4.186199893968376,3.0821848200847786,-0.8624214434606114,1.5371918669988902,-4.910019577703963,0.13561094063443638,1,5
2024-11-08,Mauritius,-0.21433276234466442,0.4991072727889849,3.5560210707180113,-0.43365871093502395,-0.28108015703767225,-5.601449659904344,0.04672883479110859,-6.6777574098621075,2,1
2024-11-08,Mozambique,2.814131354722264,6.85901774281487,-4.195191202391604,0.9839595615745746,-0.9925925525334094,-7.715798410292696,-0.4827201330923396,-0.07064412142815141,2,1
2024-11-08,Myanmar,-0.05556465124427941,-1.8493357315221803,-0.5941509098228841,2.733133900789531,3.4241842336411583,-0.20734762866122614,0.09074634188489528,-0.16557137106103376,2,5
2024-11-08,Turkey,-2.203573123955253,-0.03292804220317458,4.673532036347153,-1.055102126177266,-4.353924701000022,0.08871883074239335,7.479971290934626,-0.13282438337334462,4,1
2024-11-08,Jordan,0.9267084017978149,-4.049814420876478,2.694269585750961,1.3948389295313348,3.042240887539639,0.10519966567644944,-0.9536381665945145,-2.8934748323846624,6,6
2024-11-08,Oman,1.7318775435795941,-2.3156760699843226,-0.007884836684070612,0.10885347957682029,-4.656635842796161,-0.48138199284061983,-2.089460920260508,-2.8431697614496914,1,8
2024-11-08,Russia,-1.3505381980385145,-0.6882106499007057,2.014213685040836,-1.714668818375357,4.57833472152302,6.9077213995389615,1.1857202812842336,-12.816222048034444,2,2
